doc_id,item,category,amount,price,discount
DCF0LTVZEG,туалетная вода,косметика,2,956.22,230.18
VT99E33JYO,запчасти,автотовары,2,663.86,271.65
BTMUPKSJVL,тушь для ресниц,косметика,2,551.91,57.28
CKJXJPTPE4,лампочка,электроника,2,610.7,64.6
RAV4NB2ZCO,полотенце,текстиль,4,557.7,576.13
5TZ2YRGPD1,подгузники,товары для детей,2,646.57,163.55
4CEOI9TYLJ,платье,одежда,2,440.04,56.14
AU3LGDCRK4,кастрюля,посудa,5,950.6,578.05
0ZOK3YYPGI,кастрюля,посудa,4,90.26,51.56
DR6ZQUEFSQ,ручка,канцтовары,3,689.1,500.1
R9NL8FO8LZ,автомобильный пылесос,автотовары,1,97.13,3.01
EIHAN5NRKF,ботинки,обувь,2,786.39,207.08
8423BBY31W,фрукты,продукты,2,202.68,68.57
UBV8ODIO97,рождественские украшения,сезонные товары,1,215.89,42.82
DV2HE3Y4WP,сыр,продукты,3,252.7,69.93
2YILD1IRHR,стол,мебель,3,19.32,16.97
N80X3G1BMB,масло моторное,автотовары,3,937.28,275.97
H097SI0ZO3,маркер,канцтовары,2,717.94,111.77
HM2ZL0OX66,сыр,продукты,2,500.75,203.73
9OXWQYMB94,тетрадь,канцтовары,3,610.45,259.95
1JGJW33UI3,куртка,одежда,3,535.3,122.53
ZN8C0P8JKU,йога-коврик,здоровье и спорт,5,338.98,477.48
Z1W5KJJ7VR,отвертка,инструменты,1,722.53,32.8
SRVKE6ZNL2,помада,косметика,4,768.76,179.45
JI1QS0XWX3,стул,мебель,5,956.35,1080.1
98SB3UMFHM,обогреватель,сезонные товары,1,392.8,1.56
TJGE88XAGY,йога-коврик,здоровье и спорт,4,23.53,7.25
TNHAWRPVLM,телевизор,электроника,1,995.46,177.72
TKK2HP45YP,витамины,здоровье и спорт,5,828.51,554.59
614P5OMWC6,лампочка,электроника,1,940.19,131.1
JYMKASCF7E,туалетная вода,косметика,3,166.98,130.97
KCWMQRJ14O,стул,мебель,3,503.25,446.44
Z9SHDZYOQK,полотенце,текстиль,1,767.18,122.96
RK70094HQB,молоток,инструменты,5,89.37,8.8
AY4MXKIYBR,памперсы,товары для детей,5,854.76,593.98
5XZOJBNUTL,лампочка,электроника,2,405.79,33.03
XY9QL6LAHJ,кроссовки,обувь,2,664.08,137.13
SJH9L6THMJ,набор гаечных ключей,инструменты,1,664.29,160.64
Z8444UCUZZ,крем для лица,косметика,1,504.47,76.67
ETDSWYOE38,тетрадь,канцтовары,5,348.06,495.18
Z24ZVDH1YI,толстовка,одежда,1,566.6,160.77
W83CYEL2SZ,витамины,здоровье и спорт,3,543.93,172.85
ZDOIXIBYS9,колбаса,продукты,1,111.22,27.44
ZTJEHN6DRE,ложка,посудa,5,302.53,256.5
90RGFDCOG7,клей,канцтовары,5,248.64,235.03
V5CRS8VK8K,гантели,здоровье и спорт,2,344.48,64.07
57SAIHTEA8,молоток,инструменты,4,568.63,126.79
TA6TFHSS9N,зонтик,сезонные товары,1,911.32,112.62
C1790JPMTW,столовый набор,посудa,5,387.48,322.78
LOMMIDI0HS,ботинки,обувь,4,330.15,217.17
