doc_id,item,category,amount,price,discount
PHYZZEXEFD,клей,канцтовары,1,346.56,24.38
L2SLHYIEII,помада,косметика,1,871.14,121.78
ONJ4DLICHV,молоток,инструменты,4,350.46,142.64
YZMM8R07FC,столовый набор,посудa,5,592.53,747.03
ZL6CLHZ8KG,стол,мебель,2,766.14,71.05
S68E9HZLO2,тушь для ресниц,косметика,1,353.46,14.26
TBLUJX5C46,шампунь,косметика,4,967.64,1039.61
M0NLFYNWE2,набор гаечных ключей,инструменты,4,16.01,6.54
LBWI3LXUIV,йога-коврик,здоровье и спорт,4,222.38,247.02
NQD8ZY8L9H,тушь для ресниц,косметика,3,127.65,100.71
PU3BFNAFL7,универсальный пятновыводитель,бытовая химия,2,587.55,113.46
K31GG0QRKN,моющее средство,бытовая химия,1,861.24,254.97
7BEHYNDA8Y,джинсы,одежда,1,82.73,5.81
1D8XLUURSI,телевизор,электроника,2,535.02,111.69
JBM36NF60V,набор гаечных ключей,инструменты,1,985.15,177.89
MSU65NUA12,средство для мытья посуды,бытовая химия,5,589.76,294.12
Z3G249NFO8,зонтик,сезонные товары,2,888.64,208.29
2U35HSXAKW,средство для мытья посуды,бытовая химия,5,696.58,77.88
2WH094V9YY,шторы,текстиль,3,657.26,502.21
6RZ7A2CFFR,джинсы,одежда,3,34.68,25.99
LU30BDACZ1,средство для мытья посуды,бытовая химия,2,560.88,268.7
1WO30H1RTJ,наушники,электроника,5,298.53,356.86
KXO55WRO8F,смартфон,электроника,5,365.1,524.97
0ACBC2WQWZ,кроссовки,обувь,1,172.39,28.1
NRK4M4XJ47,простыни,текстиль,1,929.38,70.25
TFUPFMFMUG,молоток,инструменты,5,883.93,408.79
VPNBY9AM3G,овощи,продукты,1,165.57,11.14
Q4AHS7V1QX,овощи,продукты,2,836.59,67.66
S6YY8E11GD,ложка,посудa,3,400.81,75.97
SA8O2P3434,стул,мебель,3,667.16,232.24
KNOANK0CE4,овощи,продукты,5,906.61,984.92
MOR6TB9WD1,средство для мытья посуды,бытовая химия,2,315.89,43.12
17GKRNNH7X,смартфон,электроника,4,191.38,55.01
0FP5KOY8L0,вилка,посудa,5,974.55,721.46
4IQ3EW9K70,кресло,мебель,4,282.47,123.72
PHOE8NEV1W,маркер,канцтовары,2,653.42,249.03
M4FBZHNULS,отвертка,инструменты,4,202.07,121.56
HXEZ82JJDY,стул,мебель,2,37.43,8.6
IYFCG0S6TD,покрывало,текстиль,2,644.42,193.95
SB97HFGNY1,моющее средство,бытовая химия,2,103.96,39.1
4UVUP8NBX4,платье,одежда,2,105.31,52.34
XLG7QC3L5H,вилка,посудa,2,94.29,1.31
T4WFDXUW4V,аксессуары для авто,автотовары,3,569.7,120.95
LZD0UWXF9Q,шампунь,косметика,2,194.96,104.06
QGA1KHCVHJ,гантели,здоровье и спорт,4,382.85,396.41
BF24EO1R4Q,помада,косметика,1,958.6,264.28
REFPZ9TSTY,вилка,посудa,4,189.74,17.36
PC2MBAMG6X,рождественские украшения,сезонные товары,1,567.7,127.48
T6AJFPOD3B,тетрадь,канцтовары,1,416.18,40.43
YNR5CF5H1C,альбом для рисования,канцтовары,3,721.8,369.85
