doc_id,item,category,amount,price,discount
T6Q5Z5M24J,витамины,здоровье и спорт,3,449.69,244.68
QBXXRJ43KC,спортивная бутылка,здоровье и спорт,3,263.35,178.65
924OMRQRWL,простыни,текстиль,4,746.89,553.94
3F953Y0ZZO,обогреватель,сезонные товары,4,357.89,362.38
3X2P86DSCI,клей,канцтовары,4,724.82,147.93
CE59U3T7KI,стол,мебель,2,732.0,347.47
47A03HOEK3,крем для лица,косметика,1,367.06,51.74
8LCKN1FKSD,кресло,мебель,2,674.33,246.2
9KS0YRXC5U,тушь для ресниц,косметика,5,144.5,128.01
R2KEUKUX5W,овощи,продукты,5,136.55,198.87
V6H7G4OH5A,кастрюля,посудa,2,661.3,207.01
3ZDUXDXG58,подгузники,товары для детей,4,820.14,945.84
E82TOIPILJ,игрушки,товары для детей,4,165.78,48.51
EXHRWDELIT,кровать,мебель,2,408.43,58.61
G3OWQBMV8G,овощи,продукты,1,572.41,139.83
G62ITRPM3B,скатерть,текстиль,2,782.43,168.02
0WBJ170SA2,детское питание,товары для детей,2,152.89,35.79
6GR68O98TU,шкаф,мебель,4,838.45,874.6
E77XP1MBWV,морозилка,сезонные товары,1,983.07,291.6
Y7QA9ZRRUR,универсальный пятновыводитель,бытовая химия,1,660.53,154.99
LO45M3RGI9,полотенце,текстиль,3,128.78,14.9
2P2PP0W3LD,телевизор,электроника,1,866.03,97.1
4Z4EOFYYYT,ручка,канцтовары,2,854.51,450.95
BBVM1HSO6N,тапочки,обувь,3,745.06,139.78
Y0CEXUIBWV,смартфон,электроника,1,633.66,93.99
D2V7DNWCJK,маркер,канцтовары,3,846.97,11.02
BU1RPNPRFU,тетрадь,канцтовары,4,887.7,947.85
4R32YI95SF,автомобильный пылесос,автотовары,1,102.52,5.95
9NK2GLK5TO,масло моторное,автотовары,4,386.7,169.69
D4WZFPU9GZ,ботинки,обувь,3,400.16,26.76
SD3BEQOBX6,смартфон,электроника,5,70.17,17.17
GP9V0APX5B,освежитель воздуха,бытовая химия,3,918.7,787.89
NATRT0VTZ4,игрушки,товары для детей,5,109.03,143.27
C2DQ27RSIG,туалетная вода,косметика,1,661.15,33.02
Q1BNVTDZVF,лампочка,электроника,3,910.28,460.25
FNAP3A0O5K,подгузники,товары для детей,4,859.25,831.35
KPNPEZB9AU,морозилка,сезонные товары,2,331.44,179.64
C00IRE5X66,стул,мебель,2,66.02,0.56
ZHG3VJEBFD,хлеб,продукты,2,668.88,357.02
6KMWG2IRQN,гантели,здоровье и спорт,3,435.88,266.41
DZ228TGRXN,шампунь,косметика,5,781.66,150.96
U1TIJIU7SG,ложка,посудa,1,869.65,157.47
ONCG55TCHB,шторы,текстиль,5,169.67,5.27
L682X43W8T,вилка,посудa,5,551.35,227.59
LLXRMOYLDV,столовый набор,посудa,2,441.6,17.06
4GD7KAU2VP,книжки,товары для детей,1,679.8,103.26
LWUB5Z5WHL,автомобильный пылесос,автотовары,5,355.09,165.63
99BB3P51EJ,джинсы,одежда,2,294.44,7.07
1M71CI5C5N,колбаса,продукты,2,492.19,255.29
DNB4IFVCVX,сыр,продукты,2,194.85,87.87
