doc_id,item,category,amount,price,discount
PJH6I3MG6H,сандалии,обувь,4,539.35,130.39
S2FZRD7HBW,витамины,здоровье и спорт,5,49.48,71.54
3Z91CBCCR7,столовый набор,посудa,4,494.34,105.77
WW93NVBG30,ложка,посудa,2,775.31,420.4
9QNZXW91CC,ботинки,обувь,4,320.31,217.16
B0YJ5R1EV9,гантели,здоровье и спорт,5,978.15,1103.78
7Q3ZAJF6BG,альбом для рисования,канцтовары,4,643.07,638.48
KEWUT7KAA7,кроссовки,обувь,1,488.62,126.35
SHG5RE7R1H,шампунь,косметика,1,424.9,108.12
9E9CEFOVUE,пила,инструменты,3,954.6,490.18
63YMDAQ7QD,наушники,электроника,3,380.91,60.67
5E8ELZ5WGF,книжки,товары для детей,3,653.99,138.07
4MM6DQ40ZE,куртка,одежда,4,948.95,588.52
8BBOZUIUO4,кроссовки,обувь,2,220.23,7.11
C495YR9PGZ,детское питание,товары для детей,4,291.88,118.58
MN7MXXC1G3,покрывало,текстиль,1,71.81,17.68
PMW3AY5LRW,полотенце,текстиль,1,161.65,41.56
05SWJ3W8WY,лампочка,электроника,3,142.56,57.4
5PCV9D2GV2,насос для шин,автотовары,3,144.7,57.9
0E95XRMR0H,простыни,текстиль,2,434.1,219.83
XIEDZHEY49,средство для мытья посуды,бытовая химия,2,473.65,196.21
ZYBOSBG0KI,тарелка,посудa,1,892.72,160.94
O04Y3E1BQK,средство для мытья посуды,бытовая химия,3,489.18,57.85
7FPCEI0DD0,молоко,продукты,4,61.72,2.31
8H039GLVOV,детское питание,товары для детей,2,901.96,310.95
K0CA1OIY8W,наушники,электроника,4,358.39,340.02
SM7KSQ1B2E,шкаф,мебель,5,170.42,237.93
F1YWV80UC7,наушники,электроника,5,336.92,57.34
PF04TPAEM8,запчасти,автотовары,1,46.93,0.22
59G8BXJ8AP,пила,инструменты,2,146.62,79.37
T6DK6AWINA,подгузники,товары для детей,1,980.67,177.75
VQIN01XWWM,шампунь,косметика,4,573.47,384.4
HOQ42W6D1F,скатерть,текстиль,1,287.73,75.37
PFL7WIEL3L,гантели,здоровье и спорт,2,43.38,21.88
EINOEZ1P3X,книжки,товары для детей,5,658.77,231.91
37CTYP26K6,тарелка,посудa,3,784.14,681.14
3L7IUTRP95,ботинки,обувь,4,905.78,382.54
N9P72IXLZN,йога-коврик,здоровье и спорт,4,348.74,26.75
VERPLLVUZ9,зарядное устройство,электроника,2,514.77,158.74
DM2N76DWMT,дрель,инструменты,3,470.45,32.82
S3Y3ARX1KY,освежитель воздуха,бытовая химия,5,38.21,44.88
4OFYX191WN,лампочка,электроника,3,69.76,52.39
FWISBD57YN,сыр,продукты,2,220.63,31.25
XBIIG57YVD,альбом для рисования,канцтовары,1,16.92,5.0
C04IYDLA0P,тапочки,обувь,5,18.16,23.74
I2ZTS3M83F,овощи,продукты,3,297.67,112.39
TPWC6NAV09,телевизор,электроника,1,382.06,52.6
XWHBOXST4U,запчасти,автотовары,4,702.66,357.54
YPISF72GPA,стол,мебель,4,390.26,435.76
EA3VDKTAXI,вилка,посудa,3,615.41,66.76
