doc_id,item,category,amount,price,discount
CLCUI4PAST,шкаф,мебель,5,749.64,27.66
DZ34T12L17,шкаф,мебель,5,904.71,32.79
7LG00OZZ6D,моющее средство,бытовая химия,4,746.82,874.18
A7SMNP219W,телевизор,электроника,3,609.45,271.87
7MEGZ85F6D,хлеб,продукты,5,399.1,102.14
ETN32H9VH2,сыр,продукты,4,366.6,327.08
4N9RXN88DN,детское питание,товары для детей,3,92.19,38.91
21XZTPLV6M,лампочка,электроника,5,271.48,323.62
UNSYLW47IP,покрывало,текстиль,5,751.11,358.19
9G1L7CEST5,туалетная вода,косметика,3,524.53,155.61
IK91UU37K5,зарядное устройство,электроника,4,473.22,438.78
95UXAUNHWN,дрель,инструменты,2,693.22,206.22
HAD523LX3I,моющее средство,бытовая химия,4,944.94,608.36
L9RT63B0AV,автомобильный пылесос,автотовары,1,305.26,84.06
6VDKT3UEDS,автомобильный пылесос,автотовары,5,133.07,150.54
5D53XWBJ0X,шкаф,мебель,3,919.7,89.01
AL2YU8VOW7,стул,мебель,1,162.6,33.19
D3RVL1MW6J,шампунь,косметика,1,972.52,106.27
3TXIHCDBTL,полотенце,текстиль,1,726.38,82.79
2PVD6AKG9E,гантели,здоровье и спорт,5,525.97,371.5
I76SSP9N79,молоко,продукты,1,714.33,64.45
5MSMH79ASZ,отвертка,инструменты,4,636.45,489.42
CKFNN0A8C0,столовый набор,посудa,5,872.21,1292.69
3OFM15P7HY,освежитель воздуха,бытовая химия,1,956.11,48.18
U51U4FO8FZ,крем для лица,косметика,5,812.39,321.55
3RF3MKEMLR,автомобильный пылесос,автотовары,3,970.11,717.81
8WSVPE0LDP,кроссовки,обувь,4,820.34,307.5
SVWDZB8O51,полотенце,текстиль,5,484.83,605.55
HGAJ1425VW,шторы,текстиль,5,836.89,676.69
WKY8HTBB48,платье,одежда,1,961.36,172.84
QC8TVG5RVB,зарядное устройство,электроника,4,624.25,442.97
I5WV6AVTBW,наушники,электроника,4,597.8,552.84
X71GNAX8NL,ботильоны,обувь,2,109.14,20.52
EWAQ4OF95S,клей,канцтовары,5,500.72,96.53
H10QWHGJ87,ручка,канцтовары,4,217.42,125.79
DZ4C9K6XER,шкаф,мебель,3,770.03,138.05
RNZ860OIGA,овощи,продукты,2,31.4,13.8
DU042ES98Z,овощи,продукты,1,290.74,65.67
02KP50HOC2,кроссовки,обувь,3,96.1,54.81
GEH9SF950F,средство для мытья посуды,бытовая химия,2,254.79,47.66
OF4A057DIZ,освежитель воздуха,бытовая химия,2,168.05,74.41
9X8PYJ212P,ботинки,обувь,2,35.54,7.22
57WCMICLSK,крем для лица,косметика,5,334.33,160.04
Q62Q1DRJ1H,лампочка,электроника,3,919.04,17.13
3A8QFE7V7B,альбом для рисования,канцтовары,5,46.01,60.96
8RY0HKBH0R,фрукты,продукты,4,487.68,568.74
ND5ZG52WXR,ботильоны,обувь,5,913.52,750.67
YZMHQFHUHF,ложка,посудa,2,655.33,385.25
TFT6O6C6NJ,ботильоны,обувь,4,452.03,290.59
YRFZ745RE7,пила,инструменты,1,398.51,19.38
