doc_id,item,category,amount,price,discount
L3RFCVD8ND,витамины,здоровье и спорт,3,967.16,12.07
7OG7R52KW8,кроссовки,обувь,2,754.11,236.62
QOG25554B3,толстовка,одежда,3,796.5,601.73
K4WEDWX7Z5,тарелка,посудa,2,683.28,239.64
EJTQQ0BW2Q,ложка,посудa,2,786.74,166.35
Z3YQ9KDGAQ,простыни,текстиль,3,723.28,458.6
KOCG6NXSSK,ботильоны,обувь,4,994.98,923.53
B6BZ90CE0W,кроссовки,обувь,4,861.87,530.75
1CMJ8LMZ6A,фрукты,продукты,4,152.19,117.39
NMYTOIXYVH,футболка,одежда,1,158.5,14.98
ESJVJD2JHE,сыр,продукты,4,49.43,38.46
CYJRYQQBMW,рождественские украшения,сезонные товары,2,292.91,88.61
YXIYOEN5VA,тапочки,обувь,4,135.82,121.0
BD8QWMPMB1,фрукты,продукты,2,189.5,72.54
IY68MJ8K54,толстовка,одежда,2,56.17,3.55
EP3BB2MYIT,универсальный пятновыводитель,бытовая химия,3,596.24,289.46
OQFQN20CT7,скатерть,текстиль,2,797.0,47.91
WO72UXSWX5,запчасти,автотовары,1,198.62,0.7
Q0YV0NZPTW,запчасти,автотовары,5,328.95,229.56
EJIU10Y5J8,кровать,мебель,4,921.26,928.28
NSIU7V1FYD,лампочка,электроника,4,398.35,17.35
7GWARSBALQ,фитнес-браслет,здоровье и спорт,2,44.18,3.68
NWO4VJUOD9,покрывало,текстиль,5,133.82,183.97
S48N1UXP8P,шкаф,мебель,1,406.1,61.0
IJKRSFWIFI,молоток,инструменты,4,892.53,322.4
LA4DIVMSVT,освежитель воздуха,бытовая химия,2,484.07,138.73
BETH6JTWWI,ботильоны,обувь,4,840.27,731.87
36VK0HPHSM,пила,инструменты,5,543.47,246.79
EHXGMITPL8,шкаф,мебель,5,835.97,1084.32
8QG4ZUSXFJ,шкаф,мебель,2,236.15,26.88
NHC8C7CDHB,кондиционер,сезонные товары,1,401.92,25.42
8BYJH6VU2W,подгузники,товары для детей,3,857.22,140.84
W7AV802W5C,клей,канцтовары,5,754.53,558.11
P76SQG2I60,дрель,инструменты,4,884.92,318.36
W9MHUAXX04,масло моторное,автотовары,1,138.37,40.24
65KYSLQCF8,альбом для рисования,канцтовары,2,543.11,215.38
VT6DPJU6NE,сандалии,обувь,4,133.59,82.61
S37NHU703E,спортивная бутылка,здоровье и спорт,4,632.77,317.17
ZLLUXD257M,хлеб,продукты,5,850.01,992.43
LEABHMM9Q8,аксессуары для авто,автотовары,2,622.06,249.49
3UDU6YP2RX,морозилка,сезонные товары,3,69.29,11.36
XUZYES3R9D,стол,мебель,4,289.75,23.25
LR3MUUJYWL,полотенце,текстиль,2,912.5,336.31
RNGLYZ9TPC,детское питание,товары для детей,3,723.09,495.32
Q8YA4KAK04,наушники,электроника,2,601.74,302.57
74C3ONB3UV,полотенце,текстиль,4,418.09,220.61
DL3719FF0G,тарелка,посудa,1,628.62,50.36
V6W2HU0T02,тарелка,посудa,3,258.37,160.83
SG6QAN0EX8,масло моторное,автотовары,1,204.65,55.9
USPG108S6E,куртка,одежда,3,30.15,6.68
