doc_id,item,category,amount,price,discount
Q9P7BVA8ER,ручка,канцтовары,3,386.35,318.26
2EL5JJSVPV,полотенце,текстиль,5,754.33,697.12
Y1CJ9N3XU5,альбом для рисования,канцтовары,4,923.2,710.81
JX95H0V8MU,подгузники,товары для детей,3,73.9,7.26
BEWK85ZQZX,пила,инструменты,5,679.96,867.19
GTH6SPXNZS,туалетная вода,косметика,3,65.07,58.14
QPCRMUPOAS,гантели,здоровье и спорт,3,868.04,695.21
DR2CTKLIPA,смартфон,электроника,2,231.95,78.91
DM4U3FDIUA,кастрюля,посудa,1,208.56,36.93
YFUFEENBCT,столовый набор,посудa,4,844.92,201.76
WOZGAU513F,средство для мытья посуды,бытовая химия,1,204.43,44.1
ZIVUYJWGMZ,туалетная вода,косметика,1,708.67,51.89
8GPLL8J7D2,стол,мебель,2,698.86,190.68
7QTZWUR5K4,спортивная бутылка,здоровье и спорт,4,169.12,157.54
RXSKI09TLP,игрушки,товары для детей,1,508.92,121.48
CZNXWPJYJA,джинсы,одежда,1,35.45,1.73
CO3JCJMNO9,альбом для рисования,канцтовары,3,446.89,259.57
8RFQBMOHI2,маркер,канцтовары,4,714.72,175.67
WJAE52LKPH,колбаса,продукты,1,662.64,96.3
6QEPZZVYNA,вилка,посудa,4,286.77,16.7
8D07FM72AU,зонтик,сезонные товары,5,655.74,54.39
5CR0TVQZ8B,туалетная вода,косметика,5,331.17,353.61
TFMGYU06A2,насос для шин,автотовары,5,174.68,238.06
P8RML8Q5M4,кондиционер,сезонные товары,1,963.36,56.05
FINPEMJFWB,стол,мебель,4,512.39,124.88
KF4CQBHS0O,шкаф,мебель,1,987.52,176.27
XZCF5EIEYJ,автомобильный пылесос,автотовары,4,991.92,50.4
LCNIESIR9B,кровать,мебель,3,950.39,387.41
P6GX9IRICN,набор гаечных ключей,инструменты,2,459.77,157.26
952KEA4MCB,хлеб,продукты,3,688.4,200.81
8OSQ4QT8JN,пила,инструменты,3,953.87,351.43
PTSCEC26X6,столовый набор,посудa,1,923.39,202.85
TW4P7SW84S,овощи,продукты,3,983.65,727.05
PNM10YCF48,фитнес-браслет,здоровье и спорт,2,207.06,13.5
KXMJOA5MXV,игрушки,товары для детей,1,356.49,62.53
S417LS0QY9,моющее средство,бытовая химия,2,128.94,70.58
9K3KMF9XKE,памперсы,товары для детей,5,533.19,700.05
1CA7KS3VXF,шторы,текстиль,4,828.78,354.15
KKVD58BUHZ,зарядное устройство,электроника,4,991.01,18.16
2VIEYHKOYB,футболка,одежда,3,378.28,295.73
9H62AGXSDQ,чистящее средство,бытовая химия,3,512.7,304.36
KD7BFZOXOV,овощи,продукты,5,580.99,813.13
XLUUMMNXE8,гантели,здоровье и спорт,2,613.12,267.98
CX5KZYFWHT,набор гаечных ключей,инструменты,5,415.42,298.27
8HU66PEQ42,детское питание,товары для детей,2,393.81,140.48
9ZB7WHB9TW,вилка,посудa,3,814.87,41.3
GHT1K8EDPA,набор гаечных ключей,инструменты,3,259.1,229.56
MX17JKRH2F,сандалии,обувь,5,146.75,127.92
LQAT73TZPU,сандалии,обувь,4,65.66,36.23
7Z59AWOFUU,простыни,текстиль,4,877.31,543.39
