doc_id,item,category,amount,price,discount
ZTHQBXP0J7,молоток,инструменты,3,558.24,154.92
O9DICA4H4R,йога-коврик,здоровье и спорт,1,953.7,277.68
2ZAIMH7D39,кровать,мебель,4,359.95,387.7
IVZZ0FTWC7,насос для шин,автотовары,1,977.63,59.91
ETFQUXSFRB,молоко,продукты,3,804.72,673.44
C8VX55THLW,тарелка,посудa,2,697.96,93.47
2NZV05UJVI,помада,косметика,1,597.3,70.62
3L7TK6G8GZ,стол,мебель,1,403.3,78.79
PKRLXTLC44,книжки,товары для детей,3,159.03,122.34
BZ0IYOKSZT,ботильоны,обувь,5,88.79,122.82
GUSOMZ4IE8,обогреватель,сезонные товары,3,62.33,25.23
SC5FBL3AUF,игрушки,товары для детей,2,629.49,58.14
PZLBGGLAH9,зонтик,сезонные товары,3,164.48,143.26
CXP8NUIHF2,подгузники,товары для детей,4,311.34,306.21
3AZQ48ORZ8,телевизор,электроника,4,145.87,87.74
SSS7D63XZ8,скатерть,текстиль,2,975.28,562.57
WD64XZU9ER,покрывало,текстиль,1,323.3,89.48
GJZ9QVUOSB,игрушки,товары для детей,1,868.23,194.16
Z5QQLP3LF5,наушники,электроника,2,891.7,213.89
PNC9PKDHCX,кроссовки,обувь,1,194.97,2.97
HUJYM37HWW,насос для шин,автотовары,3,792.36,478.61
5WZ8390GXB,кастрюля,посудa,3,193.64,66.82
XTS2HV7NNA,морозилка,сезонные товары,2,183.74,47.51
RF8Q5WIKKN,хлеб,продукты,3,818.45,378.84
R6LIE0MGP9,хлеб,продукты,4,640.96,404.37
2T1YMXHJ5O,насос для шин,автотовары,4,382.08,75.0
DXURANJPWN,отвертка,инструменты,3,871.06,386.43
9ORSZ5UZ9F,хлеб,продукты,2,444.13,66.36
OMGRERBX7J,моющее средство,бытовая химия,2,748.24,147.5
0EWFK8O9N7,отвертка,инструменты,5,754.23,885.18
7LFFG56F8O,покрывало,текстиль,3,913.96,497.09
KC3HY8IK6J,фитнес-браслет,здоровье и спорт,1,787.49,204.68
DAZE91S5RF,клей,канцтовары,5,569.15,195.13
GW369JCM3G,морозилка,сезонные товары,4,294.78,180.03
MM9GECHMKF,кроссовки,обувь,5,419.23,495.43
EPUKVSWNJN,кондиционер,сезонные товары,2,674.23,328.07
AN6DM5ZJEB,альбом для рисования,канцтовары,5,889.97,1168.77
POM1Z6BXJ2,джинсы,одежда,5,231.49,161.99
Z6JPRC3UNE,наушники,электроника,5,24.55,30.49
HDX8TPC1JQ,покрывало,текстиль,2,988.9,220.0
Q3UADSGRBL,хлеб,продукты,4,413.4,55.31
C1ZOQWUSRG,отвертка,инструменты,3,619.55,134.75
JIN59E6QA4,куртка,одежда,5,292.65,57.17
SLJ98RU3MO,автомобильный пылесос,автотовары,4,690.11,669.53
9F4E5KYMGK,насос для шин,автотовары,2,248.14,75.61
V0HMS8Y7U6,молоко,продукты,5,789.28,832.81
TMLP3ZWX81,молоко,продукты,3,626.65,34.71
B833638DVX,моющее средство,бытовая химия,4,698.83,547.13
T807M5V08T,зонтик,сезонные товары,5,96.16,81.98
TX2WYQ3P7J,колбаса,продукты,3,712.52,76.76
