doc_id,item,category,amount,price,discount
6D6GTAMXKG,тарелка,посудa,3,393.56,93.76
TLISBFPUBF,тапочки,обувь,2,683.75,242.11
121U51KF5M,запчасти,автотовары,3,553.3,341.43
NC247Z5R24,набор гаечных ключей,инструменты,5,260.71,20.91
N2YLAO8XNP,хлеб,продукты,3,219.62,171.7
JQ5DDKNXCD,памперсы,товары для детей,4,904.73,102.66
MQSGKPR2Z6,джинсы,одежда,4,482.37,398.87
2VH4YKFLYR,кондиционер,сезонные товары,3,501.15,401.01
NUNT0LLUP8,детское питание,товары для детей,2,924.56,477.86
DV1CSSI2QY,спортивная бутылка,здоровье и спорт,4,155.98,182.25
DXK441GF26,скатерть,текстиль,1,912.38,214.73
V9KZFPVWVH,дрель,инструменты,3,269.13,41.43
K2GF55QMAZ,фрукты,продукты,5,468.4,556.6
NTZG95X5NM,фрукты,продукты,2,81.04,46.82
796CYSTQJF,клей,канцтовары,2,743.08,127.18
QB9BMKLG86,зарядное устройство,электроника,3,315.49,168.87
R27DDI3FDV,толстовка,одежда,3,343.21,82.15
O3UVQF5B4Q,масло моторное,автотовары,3,301.01,246.76
P3E57KNN6F,шампунь,косметика,2,408.86,114.83
HJ9BKBC2BH,ложка,посудa,3,634.92,258.02
YCDIJT3I46,масло моторное,автотовары,5,469.62,357.77
TI1O783KMY,пила,инструменты,1,735.06,110.97
K6LV8T29Z1,насос для шин,автотовары,4,877.66,61.81
CW5N4I0XT2,пила,инструменты,4,361.59,317.83
7ZVZ88DDWU,моющее средство,бытовая химия,5,151.73,170.95
CJ8K81ISQ7,колбаса,продукты,2,397.39,157.77
SINU96FOMN,тушь для ресниц,косметика,3,821.45,237.56
RJMEJ2DRDT,стул,мебель,5,683.29,793.04
J1JYSPVQ4A,тушь для ресниц,косметика,1,676.33,67.76
S3JDW6GASP,шампунь,косметика,5,763.78,1012.54
VTCP0C28HP,освежитель воздуха,бытовая химия,4,559.7,49.47
T1MOO3A98J,стол,мебель,2,302.29,80.76
E2CH27APQP,покрывало,текстиль,3,91.92,48.23
JO1RADN9ND,куртка,одежда,4,359.13,82.23
A6LR4J4J0I,памперсы,товары для детей,4,307.66,152.68
6HXTJNUN80,кондиционер,сезонные товары,3,35.61,0.48
DUA3GBV00O,витамины,здоровье и спорт,1,772.39,136.45
VZEM38TMLD,детское питание,товары для детей,2,978.51,170.54
HLMS768V4Q,кресло,мебель,1,311.2,76.24
SR7JX0J8SU,покрывало,текстиль,3,619.92,138.11
EGEFFY9CCJ,аксессуары для авто,автотовары,5,333.61,200.38
Q6XH0NSAOZ,молоток,инструменты,1,667.93,125.99
AXJ2UF96ZI,зонтик,сезонные товары,2,370.63,128.09
FGVA07JAYU,футболка,одежда,2,267.85,54.18
WFLL8UQSMM,простыни,текстиль,1,735.83,140.16
054SX1B0UF,аксессуары для авто,автотовары,5,247.85,351.89
VVYX9YZLRY,освежитель воздуха,бытовая химия,1,331.85,44.86
K008SF30ZA,ложка,посудa,4,552.11,574.08
UTMURZYIGL,фрукты,продукты,5,369.96,539.63
SQR5O8G6OX,стул,мебель,5,70.08,49.79
