doc_id,item,category,amount,price,discount
3OFN1DH5CX,тушь для ресниц,косметика,2,349.66,164.17
Y1VVJI10TI,шкаф,мебель,4,599.88,63.45
MT94CO9L6K,хлеб,продукты,5,430.42,225.35
XK412RGPNR,толстовка,одежда,3,245.01,56.02
VGTLVV11SO,полотенце,текстиль,4,130.22,131.08
VV28AD407S,обогреватель,сезонные товары,4,606.02,575.74
Q5KGKRXMHU,дрель,инструменты,1,448.6,43.33
EG85XW4LEQ,кроссовки,обувь,1,595.02,115.6
JA15AOY8UM,наушники,электроника,2,542.71,48.05
P7EXFQ2QGD,клей,канцтовары,2,408.76,177.45
F4FXDQUKZP,отвертка,инструменты,4,536.41,495.03
BATOBNQIUB,молоко,продукты,5,491.91,341.6
APFMA5XB6Y,хлеб,продукты,4,24.44,3.94
1WZM60T6UF,аксессуары для авто,автотовары,1,93.1,7.91
S8AJV6E69S,йога-коврик,здоровье и спорт,5,173.67,10.54
8Y59Q51T41,книжки,товары для детей,2,978.83,22.45
0YB0078FNH,витамины,здоровье и спорт,1,307.9,13.24
BDCO25ZF1F,шампунь,косметика,4,103.08,101.99
40O8E88PHJ,аксессуары для авто,автотовары,4,149.88,147.79
YIB8A7VFXW,ручка,канцтовары,3,418.06,207.26
BFZIE8NKJ2,маркер,канцтовары,1,515.94,138.08
W1OCOQZGMV,тапочки,обувь,4,32.66,17.52
Y0CW4R2TXQ,покрывало,текстиль,3,353.15,300.83
61N352TVL0,джинсы,одежда,4,514.14,154.02
HU6EKVVPIS,подгузники,товары для детей,5,311.13,265.17
ZNYJ8XM8YP,морозилка,сезонные товары,1,267.48,32.38
291XZLOLIV,йога-коврик,здоровье и спорт,5,523.01,282.71
P6D4QHL1YB,книжки,товары для детей,4,376.91,75.69
9SK0MKCXFK,платье,одежда,4,250.1,65.26
TFB39O4CPX,стул,мебель,5,226.45,93.16
J54A7LQZ37,запчасти,автотовары,5,51.87,9.0
7NOZT2TYMW,ручка,канцтовары,4,741.06,376.09
V45AUQA0W3,кондиционер,сезонные товары,4,411.24,123.09
8EQZYI2BTX,лампочка,электроника,1,524.4,154.41
ZC8Q79LBAG,ложка,посудa,1,372.86,72.27
BENF70HDMT,автомобильный пылесос,автотовары,5,202.13,284.35
QIF8K7H089,спортивная бутылка,здоровье и спорт,2,275.61,165.3
BZPR2FDLIV,скатерть,текстиль,4,741.42,708.88
RM8SQAQSVG,ботинки,обувь,4,184.5,147.77
5FDK78TBBV,запчасти,автотовары,4,909.69,490.31
F3VB390CMP,кроссовки,обувь,5,402.68,535.92
DGKB3MV405,куртка,одежда,2,606.86,310.55
VY0KOCE8Q8,спортивная бутылка,здоровье и спорт,2,963.68,388.13
7DHBXD8B35,клей,канцтовары,4,620.64,542.73
OPJ2WLO7BT,тапочки,обувь,1,476.83,2.38
H93AJ418YM,ложка,посудa,2,201.48,12.42
YA6OQ7DPTR,детское питание,товары для детей,2,781.99,40.89
3088UQJE5N,ложка,посудa,4,712.21,253.18
88H88TRLII,молоко,продукты,2,406.13,75.26
5MJF8IKCN9,гантели,здоровье и спорт,5,339.01,507.99
