doc_id,item,category,amount,price,discount
WEXB71FBMK,покрывало,текстиль,5,85.56,93.07
Z5I6O1G9NM,аксессуары для авто,автотовары,3,748.29,228.57
91ZA8FVUSN,памперсы,товары для детей,4,686.09,290.25
N1EAVD5LHR,фитнес-браслет,здоровье и спорт,2,261.17,26.05
BHGMK4AC7Y,сыр,продукты,2,92.53,8.74
MOB9W7MN1G,стол,мебель,1,673.71,88.77
JB8YXRW9WV,освежитель воздуха,бытовая химия,3,304.8,154.66
LD7MN2XSUF,толстовка,одежда,5,228.63,6.89
C16LDJ0X2F,насос для шин,автотовары,1,810.82,25.53
JU6TMMZOMJ,моющее средство,бытовая химия,1,542.25,131.86
I9C4LPSJE7,смартфон,электроника,4,714.22,806.63
HGI4ZMK13Y,тушь для ресниц,косметика,3,148.54,90.39
H5LRDGYNKY,крем для лица,косметика,2,565.4,57.86
E6RE5J9ZU8,гантели,здоровье и спорт,5,812.19,1022.76
FG8HX9TPY3,вилка,посудa,2,826.71,85.93
9VCTQLV9DS,зарядное устройство,электроника,1,117.02,3.49
BLZA170UVI,средство для мытья посуды,бытовая химия,5,629.44,537.8
GI5GLUHBVO,кондиционер,сезонные товары,1,532.93,21.65
IQUKJP0VSG,альбом для рисования,канцтовары,3,246.6,103.84
SAJNG6OZLV,ботинки,обувь,4,112.82,65.1
51L67YDR1D,тетрадь,канцтовары,1,620.6,136.79
TXMFN4X6W3,молоко,продукты,5,714.49,924.42
AMHGP2USZU,скатерть,текстиль,5,201.52,278.01
AW5LFBP6GS,ботинки,обувь,4,672.51,374.76
7K77BWBBBB,смартфон,электроника,1,464.91,107.92
F69TVNHMOL,вилка,посудa,3,804.02,56.26
7SPN9BNXX2,клей,канцтовары,3,757.93,253.07
TWRKAHHDA4,крем для лица,косметика,3,179.6,161.03
B0INWA97BU,автомобильный пылесос,автотовары,2,95.03,43.03
MXHVE470ZR,лампочка,электроника,3,993.99,624.25
BN7RA68QAE,аксессуары для авто,автотовары,5,925.47,298.63
RE051BMA2I,колбаса,продукты,3,953.67,417.53
BX0GTSSR2I,книжки,товары для детей,1,684.2,70.64
K0VQ7HQOIM,набор гаечных ключей,инструменты,5,149.4,56.84
5X3FAY9FIV,масло моторное,автотовары,4,859.93,445.0
GMAEMZP9GT,шампунь,косметика,5,618.17,640.28
LWC09HA2NU,чистящее средство,бытовая химия,2,126.77,53.45
0JRWU15A1P,фитнес-браслет,здоровье и спорт,4,206.57,71.12
WU7ER31Y5J,шампунь,косметика,2,621.47,157.42
LZKQAI8SOA,средство для мытья посуды,бытовая химия,4,694.73,634.13
2QPGR4W3ZO,чистящее средство,бытовая химия,4,751.74,629.5
B3C70IKVSL,куртка,одежда,5,272.54,225.17
1YEYLD4EUB,телевизор,электроника,2,984.11,451.21
H9QSH5ILNC,тетрадь,канцтовары,1,890.06,48.29
0QEA3HU4RQ,кроссовки,обувь,3,986.92,316.49
H50BF1UHTM,кроссовки,обувь,1,533.29,88.72
JZ6AI7IYGR,подгузники,товары для детей,4,141.72,79.4
YCBURBTL8A,смартфон,электроника,2,367.12,18.25
D55HA646BC,рождественские украшения,сезонные товары,5,314.24,460.82
GM8A7PDUBF,шторы,текстиль,1,914.03,261.75
