doc_id,item,category,amount,price,discount
7EO168WVJW,памперсы,товары для детей,4,619.45,394.73
I8BWQ36MDE,ручка,канцтовары,2,83.87,8.84
0LI4IJLA1F,книжки,товары для детей,5,592.51,547.37
UZYBBZ5EJA,средство для мытья посуды,бытовая химия,5,940.46,829.59
PKYPS1Z7QX,смартфон,электроника,2,284.48,153.76
C1EQYNQXYB,кроссовки,обувь,1,770.25,36.75
LRGXVD271H,альбом для рисования,канцтовары,3,148.31,125.05
HEZY6DYI2O,рождественские украшения,сезонные товары,1,289.96,10.06
AV3QQ3V2PP,кровать,мебель,3,834.65,213.95
ZBUOWU0JW4,кровать,мебель,2,346.99,3.34
IIQ6Q2LJHX,пила,инструменты,1,496.93,92.13
KHJE5Z4F2L,молоток,инструменты,4,990.84,522.73
ADGLHULKI8,морозилка,сезонные товары,5,548.86,279.37
RGL10VXHI6,шкаф,мебель,5,464.17,397.17
1VYF0S66H0,моющее средство,бытовая химия,2,920.3,480.65
CE1A9LPPDG,тушь для ресниц,косметика,4,799.71,370.48
LTTVOBJPDF,вилка,посудa,4,282.42,95.39
E9YMPG10FB,рождественские украшения,сезонные товары,4,232.47,38.03
47XKTFHL9U,наушники,электроника,4,331.01,36.63
MPHDGTXSHE,набор гаечных ключей,инструменты,5,932.77,1317.24
8IEGRFN07I,подгузники,товары для детей,2,832.16,162.42
RPR0GWCXFU,наушники,электроника,4,326.43,156.11
IX276B8FRD,вилка,посудa,2,752.01,393.9
ZA0S5SKX0D,крем для лица,косметика,4,782.83,629.23
D3N7PR3B62,запчасти,автотовары,2,111.28,61.43
Y1QDIAG91S,запчасти,автотовары,4,539.19,252.91
DO0HGLTOP4,сандалии,обувь,3,570.75,449.38
KPFCLFAHJ1,скатерть,текстиль,1,927.88,16.82
RGPIRO64FX,гантели,здоровье и спорт,4,121.54,136.38
4QS84QHS8E,простыни,текстиль,1,513.08,137.47
IC8W42KILF,хлеб,продукты,5,411.41,149.02
USI7TGT3ZC,кресло,мебель,1,315.6,46.63
O8MSU1ZN8J,тушь для ресниц,косметика,2,669.15,187.06
2CQJGQ07GI,спортивная бутылка,здоровье и спорт,3,387.26,189.56
7VITINQ7HC,тапочки,обувь,2,273.3,1.54
SZQ1KA01QZ,телевизор,электроника,2,435.95,127.11
HPSEHB0364,зарядное устройство,электроника,2,861.4,451.67
7T754VIF0Z,шторы,текстиль,4,830.17,2.23
0L0QS2MZIZ,тушь для ресниц,косметика,4,120.4,76.97
8RKZ4FWPSP,кресло,мебель,5,675.5,62.1
X66UPTHPUS,телевизор,электроника,5,20.6,28.97
VUI6I3O18U,молоко,продукты,2,824.7,196.32
UUQ5YNQUS6,шампунь,косметика,3,981.13,561.43
PF8S88GSP4,тушь для ресниц,косметика,4,542.0,504.95
IOGZ5H7X3I,подгузники,товары для детей,5,682.26,849.03
W1HB67RN4S,скатерть,текстиль,1,471.21,81.03
2OMMZ4A9XK,альбом для рисования,канцтовары,3,569.03,288.24
4GUOBEPRHU,покрывало,текстиль,5,492.24,17.65
1YMJ337UID,клей,канцтовары,4,568.4,528.28
KDE7W1T3XN,подгузники,товары для детей,4,337.88,46.9
