doc_id,item,category,amount,price,discount
JQRPQ3XN4E,набор гаечных ключей,инструменты,4,313.19,50.36
7S27TX3FID,кондиционер,сезонные товары,4,714.49,38.64
7YMAX1KCF4,дрель,инструменты,3,372.52,203.46
3ZKX4YJEK2,памперсы,товары для детей,1,469.38,41.48
97WU77AJZC,средство для мытья посуды,бытовая химия,3,493.33,52.84
2KK8TMI6JJ,подгузники,товары для детей,3,200.58,121.04
T6GH06OC85,шторы,текстиль,4,393.69,353.44
GU8YNO3W2F,тушь для ресниц,косметика,2,755.17,293.55
H1BNZDX66L,морозилка,сезонные товары,4,735.95,171.32
7O8TKN6P8C,йога-коврик,здоровье и спорт,3,719.55,454.65
QZ7IK6MICZ,молоко,продукты,3,150.24,64.63
B3JNF67Z1L,кроссовки,обувь,1,855.97,151.3
3V3UTJ0Z44,пила,инструменты,2,997.44,471.67
ES7STGPN2A,кондиционер,сезонные товары,3,537.22,372.97
27N9CVENK9,шкаф,мебель,4,754.67,899.74
O82BLG1A6J,столовый набор,посудa,2,577.85,215.85
1STH2TV8MD,футболка,одежда,3,322.0,192.4
1KEAA7BMY6,хлеб,продукты,2,922.03,454.59
ZKX7S25ECI,морозилка,сезонные товары,2,559.96,191.43
2FP58G4MSZ,маркер,канцтовары,3,380.48,311.8
UGS7D5QOT5,лампочка,электроника,4,442.59,464.26
31WWVWFURQ,простыни,текстиль,4,918.62,858.07
0Z7FGKO4LK,ложка,посудa,4,815.72,82.5
QHA7CM63P1,наушники,электроника,3,180.95,83.58
TKAETJKBWI,кроссовки,обувь,5,655.82,293.03
RJZOKB96ZM,гантели,здоровье и спорт,4,210.32,236.87
6LV3NWVE3P,смартфон,электроника,1,776.73,170.91
V300115ZVE,гантели,здоровье и спорт,3,877.58,426.66
DE3T0LA5RW,столовый набор,посудa,2,317.0,140.09
UWN14S905O,платье,одежда,2,222.45,34.52
TM67HE2T8M,морозилка,сезонные товары,3,393.8,166.92
RBO3SDATA8,фитнес-браслет,здоровье и спорт,5,754.97,573.55
3MTYE0ZR64,памперсы,товары для детей,2,776.26,403.48
2B9T1M6Y0N,кресло,мебель,1,642.97,185.41
YD7JF39802,шампунь,косметика,3,191.1,122.84
MG312S0HI2,фитнес-браслет,здоровье и спорт,3,697.63,147.13
XH1J9DQYUB,покрывало,текстиль,5,329.24,228.79
WMPF76OT1L,памперсы,товары для детей,4,285.75,252.87
XBFX8TVSCP,шторы,текстиль,4,715.93,345.58
TEJGH5FU57,моющее средство,бытовая химия,1,939.45,39.2
FKHSPRP5AQ,футболка,одежда,1,281.75,40.13
H68PBX4UBH,крем для лица,косметика,1,824.11,236.7
7W5P0D25BY,запчасти,автотовары,1,458.11,53.37
VLUV9VEAM0,вилка,посудa,4,137.33,137.04
ZJAF6THO00,набор гаечных ключей,инструменты,2,672.32,220.79
FIPMTTROXA,альбом для рисования,канцтовары,2,138.04,12.02
QT43ZF6Z2T,ручка,канцтовары,4,774.15,270.56
W8883T5V8T,телевизор,электроника,4,485.74,484.85
JJIWU3K6EY,освежитель воздуха,бытовая химия,3,538.69,322.51
VUZ3JCDHN2,книжки,товары для детей,5,706.22,1054.82
