doc_id,item,category,amount,price,discount
B1039QVO5G,ботинки,обувь,5,614.37,597.7
0ZJ4KGPNE7,фитнес-браслет,здоровье и спорт,3,267.58,86.66
W161QMGAAH,детское питание,товары для детей,4,362.13,413.53
I1O0TKOMWE,спортивная бутылка,здоровье и спорт,2,133.16,38.99
4ODE5F2L9R,ботинки,обувь,3,391.34,223.52
J8AO77MGJK,стол,мебель,1,367.51,43.55
8M86PLVHFD,моющее средство,бытовая химия,4,748.45,525.31
04N4GIYQT9,простыни,текстиль,1,731.3,92.27
QC472I7JLK,куртка,одежда,5,695.01,387.24
RQ1CDIYOUZ,покрывало,текстиль,3,851.28,34.28
GB78RYXLH0,маркер,канцтовары,3,229.9,86.68
39OQDENN66,гантели,здоровье и спорт,4,184.99,213.04
BDEPI2SERJ,йога-коврик,здоровье и спорт,2,86.12,1.46
OCRP7JCTSO,книжки,товары для детей,1,144.37,40.08
TDCXJ4Z1AJ,средство для мытья посуды,бытовая химия,4,920.76,295.11
3NOMOC1IEY,молоко,продукты,3,591.93,155.36
855XTC8PLP,витамины,здоровье и спорт,3,679.4,170.1
G11KUF3CZZ,толстовка,одежда,4,15.82,9.19
P5FRCC5OGD,запчасти,автотовары,1,265.85,68.53
6CGPEKEN1Y,скатерть,текстиль,4,246.09,183.74
ST0MI56AZC,отвертка,инструменты,2,468.36,16.94
HSTAWFU8Y2,аксессуары для авто,автотовары,2,67.44,16.12
7TBJ2SWA8E,зонтик,сезонные товары,4,120.29,120.17
XJMLY6A8U3,тушь для ресниц,косметика,4,862.66,534.55
5O4SN33KOP,ручка,канцтовары,2,898.17,225.36
4E2ZGRWQXP,шкаф,мебель,3,809.44,412.23
TBA2ZUPVNB,средство для мытья посуды,бытовая химия,3,771.83,232.14
IEKCSV52YX,платье,одежда,4,934.26,1010.9
RQCCE5U94S,куртка,одежда,2,216.36,70.44
A60EZ0ZVDL,кресло,мебель,5,776.99,654.18
57K3PO8ITV,тапочки,обувь,5,497.36,576.36
ZYD5YNLUYK,наушники,электроника,2,988.33,333.21
T8AQ78L6VO,памперсы,товары для детей,2,269.84,114.17
HVHHSH405L,шампунь,косметика,2,33.01,10.55
2LXBXNSPJO,платье,одежда,2,789.21,278.69
4WHXH8BWAU,рождественские украшения,сезонные товары,5,252.11,310.43
XPDWONBLOY,маркер,канцтовары,5,755.27,249.95
GGGLA8LYQC,смартфон,электроника,3,314.89,219.06
EJQP0U4W1X,дрель,инструменты,1,274.64,60.02
CPJ2QIQI1J,витамины,здоровье и спорт,1,278.35,77.93
8AGHOHL1NF,фитнес-браслет,здоровье и спорт,3,781.67,469.4
9ESMWQ57NJ,подгузники,товары для детей,3,343.1,290.71
1O0Q69TE45,футболка,одежда,2,873.45,106.56
3YQYGNPVZS,зарядное устройство,электроника,5,256.88,263.76
O3VM6AD3EF,морозилка,сезонные товары,4,623.98,407.95
6I6255OWO1,пила,инструменты,4,183.8,154.96
Y1E3EQ6HHM,запчасти,автотовары,5,180.83,268.54
B0608W3EPW,помада,косметика,1,826.44,158.56
XUX0TRFOTQ,фрукты,продукты,5,456.56,324.31
C9VQC7Y5N0,кастрюля,посудa,4,525.13,378.71
