doc_id,item,category,amount,price,discount
EDKFLXLUEI,спортивная бутылка,здоровье и спорт,5,336.49,111.09
06JRA0SCF6,детское питание,товары для детей,4,95.5,11.66
RS5NS7NTY5,зонтик,сезонные товары,3,296.51,39.81
YS3DAVW8SV,крем для лица,косметика,1,349.5,98.08
NXB0AHTI7N,йога-коврик,здоровье и спорт,5,72.99,67.56
PD8TPKHNWA,йога-коврик,здоровье и спорт,4,944.22,338.73
ERLN7HQQKS,стул,мебель,1,872.58,229.9
EHXYPJPQG1,шторы,текстиль,1,786.94,133.6
OP0ATSX2H8,шампунь,косметика,5,895.59,266.72
ONQTYKIKQ0,кресло,мебель,2,503.99,187.99
1TY4AXO7Y2,кровать,мебель,1,821.38,221.97
94RIASP0T6,йога-коврик,здоровье и спорт,3,265.89,30.75
1XBPDF12S3,спортивная бутылка,здоровье и спорт,4,506.26,306.12
6Y3H668LYI,сыр,продукты,1,333.36,66.31
ZV32Z6VU75,наушники,электроника,3,165.02,43.18
Z00CLYUAXK,освежитель воздуха,бытовая химия,5,394.95,25.62
4LVTTDZD5L,сандалии,обувь,2,671.19,393.54
1BXO5O45BG,ложка,посудa,1,598.36,168.92
7XJM8B4F3M,шампунь,косметика,4,692.58,686.5
F3S72FGC1C,пила,инструменты,5,428.42,141.65
CZ8MKOAQUP,кастрюля,посудa,3,495.38,388.95
9J264ESKVO,хлеб,продукты,5,977.38,126.04
7PEJC4HBRE,колбаса,продукты,1,445.58,40.65
1LIXXWWS8Q,витамины,здоровье и спорт,2,213.75,63.62
5Q0YHTSRP5,средство для мытья посуды,бытовая химия,3,472.25,370.33
089X682Q5A,альбом для рисования,канцтовары,5,558.15,304.58
8C03R1PS81,дрель,инструменты,2,288.11,106.6
F9JK6KKYZU,рождественские украшения,сезонные товары,1,339.15,33.41
C284QAETI8,шторы,текстиль,4,382.97,65.48
ZSO9EGRH79,кровать,мебель,3,742.75,49.53
N0Y46GRTV0,молоток,инструменты,2,931.54,179.94
3C70BLXL72,крем для лица,косметика,2,173.07,39.6
7AR0Z0SD90,масло моторное,автотовары,2,374.37,41.94
6B0517J4TU,футболка,одежда,4,294.07,274.14
3K6C3921KD,вилка,посудa,5,102.68,93.83
26ZR93BBFS,скатерть,текстиль,4,304.16,16.9
4WFNDB6314,скатерть,текстиль,4,15.76,3.42
EJ0UJE3WJN,насос для шин,автотовары,5,963.76,1270.66
4WD6CMJ7T2,шкаф,мебель,4,294.1,63.98
8NYAQ6LULX,запчасти,автотовары,2,882.7,397.45
7UU6WB7KSP,отвертка,инструменты,4,592.36,152.99
5QOHS14JLJ,кастрюля,посудa,1,181.46,52.67
QMKAGRQTSX,освежитель воздуха,бытовая химия,4,259.53,283.41
0HLD439UQS,спортивная бутылка,здоровье и спорт,2,234.5,36.39
RUCHWICBIS,гантели,здоровье и спорт,4,873.55,970.14
FGFA69B8U2,столовый набор,посудa,5,65.55,27.7
5H49OAVA45,тапочки,обувь,1,717.37,126.85
OFVSK7BQUS,ботинки,обувь,2,930.09,478.63
840P4FW74J,наушники,электроника,5,476.12,161.3
YPMM2R6CW3,тарелка,посудa,1,900.01,21.91
