doc_id,item,category,amount,price,discount
TML80ASS3Y,стол,мебель,1,574.89,63.08
6TYTNCMI4F,хлеб,продукты,5,484.46,706.66
63O16IFEF5,вилка,посудa,4,284.57,128.36
LQ01X3KB86,аксессуары для авто,автотовары,4,416.8,471.89
16VG7SYF54,хлеб,продукты,4,725.04,148.74
P3C32NJNJI,туалетная вода,косметика,4,330.6,56.04
7BE6NWKJ94,кроссовки,обувь,2,435.86,202.29
7PPYPUQ0SF,автомобильный пылесос,автотовары,1,297.78,14.94
CKMGGTQUT0,кровать,мебель,4,33.37,29.18
W7HAJMJV5J,простыни,текстиль,1,889.07,55.05
3EGIM56TX2,чистящее средство,бытовая химия,5,49.33,37.43
O1VV59D3DP,овощи,продукты,3,528.1,441.38
XR48VCD57V,фрукты,продукты,5,110.44,119.21
G6S8R6DZA1,дрель,инструменты,1,196.08,42.39
Q38DPBXV33,фитнес-браслет,здоровье и спорт,1,902.58,162.39
96L72OHY95,йога-коврик,здоровье и спорт,3,794.06,88.37
H2LM4D44O2,фитнес-браслет,здоровье и спорт,2,997.68,163.58
7YPBF14VGQ,клей,канцтовары,2,388.64,204.78
K0OYACG31W,покрывало,текстиль,2,368.79,169.91
KLKFGEE6E4,платье,одежда,3,744.62,141.72
CO395V5X93,гантели,здоровье и спорт,3,675.24,280.85
XSWA27IJV8,чистящее средство,бытовая химия,2,910.3,421.31
5SXARYR0VC,сандалии,обувь,3,376.95,272.73
WNBI86QHPX,крем для лица,косметика,2,912.63,198.0
IALMYB3H40,аксессуары для авто,автотовары,2,466.42,9.69
14Y3EXXEJK,кровать,мебель,3,23.94,2.52
06S52DQIBT,покрывало,текстиль,1,954.83,201.3
8HBUCOSWLF,кондиционер,сезонные товары,4,931.76,629.11
L4C8ENHUSG,обогреватель,сезонные товары,1,753.3,101.65
E91XDCVSPK,альбом для рисования,канцтовары,5,642.09,580.71
VGZU3SOF5P,простыни,текстиль,2,991.47,78.34
CR73OCL92F,тапочки,обувь,1,464.99,89.4
8FHD6HB4FX,морозилка,сезонные товары,1,481.54,78.52
U1DGYOWZ2C,чистящее средство,бытовая химия,1,285.56,38.86
9IIAT3D72D,игрушки,товары для детей,5,70.76,20.41
LZSMA03JCU,насос для шин,автотовары,3,332.76,220.31
FKLN4MYT6H,универсальный пятновыводитель,бытовая химия,4,22.36,24.52
M9RMJZJ2T1,запчасти,автотовары,3,20.94,4.6
LO7YK6QFHQ,джинсы,одежда,1,865.88,224.89
7NMV1422AB,фитнес-браслет,здоровье и спорт,5,586.82,775.15
6WD9QB66M0,маркер,канцтовары,2,591.76,25.82
I3QGFTILK3,игрушки,товары для детей,3,406.95,257.81
G1FS9KC48R,помада,косметика,5,491.83,75.98
BPDYYWL39C,кондиционер,сезонные товары,3,367.46,29.01
996JRA5VZP,ложка,посудa,3,838.99,751.48
EP3FZ0FVTG,колбаса,продукты,3,369.08,147.5
9JD4MWQ9FR,подгузники,товары для детей,3,111.37,85.2
UYVFTN3WTF,покрывало,текстиль,1,798.94,51.52
9FLXLHKBR3,моющее средство,бытовая химия,5,48.53,44.36
GRA8LRV4BX,кондиционер,сезонные товары,5,290.79,184.31
