doc_id,item,category,amount,price,discount
8FQ4ZXWOZH,набор гаечных ключей,инструменты,1,368.92,50.72
YJKHGQRR9W,кроссовки,обувь,4,912.11,422.87
PJRAPIAX4B,набор гаечных ключей,инструменты,3,836.03,182.03
L0BLHLYIZ2,телевизор,электроника,3,945.26,246.66
O2YWSU6T4F,тапочки,обувь,4,484.05,242.13
UU9NPM6XP7,тарелка,посудa,1,609.41,27.52
9135TML4DX,аксессуары для авто,автотовары,3,777.71,364.87
P27GSFMMTS,маркер,канцтовары,1,340.68,39.19
GUWVQEV6A3,морозилка,сезонные товары,1,732.84,21.28
NOX72GJ213,йога-коврик,здоровье и спорт,2,659.52,347.25
9OBBIZ4P32,столовый набор,посудa,2,376.39,134.85
HWPWNRAXEB,автомобильный пылесос,автотовары,2,643.1,287.31
NRD6W97Z3F,рождественские украшения,сезонные товары,1,378.79,110.83
9RZUASOSY3,куртка,одежда,5,489.76,292.68
WIEQUGWYCD,спортивная бутылка,здоровье и спорт,2,148.38,30.29
5CVHFVS8MN,гантели,здоровье и спорт,4,759.55,637.37
2QFJS4Z1A7,йога-коврик,здоровье и спорт,2,451.71,205.4
HE2FONMWFY,футболка,одежда,1,25.6,6.57
JYHZB0NV0U,вилка,посудa,4,835.12,357.06
HY8V7H9HQ7,туалетная вода,косметика,5,741.32,241.27
TXTWHIZPPI,тарелка,посудa,5,558.74,155.19
4NE0AO3GG8,зонтик,сезонные товары,1,187.81,42.64
PFR55DZTI6,смартфон,электроника,1,778.89,72.12
22DSYUL0RB,столовый набор,посудa,1,937.18,79.82
S5HXVXN6FW,платье,одежда,3,22.62,4.31
EE3S5RU81P,толстовка,одежда,1,720.34,98.08
SHG50M71K6,шкаф,мебель,2,168.7,10.38
IHE09NN5O8,стол,мебель,4,801.66,413.47
QBINYVBD2M,маркер,канцтовары,5,234.23,283.61
9BB0QWVE9W,тетрадь,канцтовары,4,112.41,8.68
D1B1JL2BZN,кондиционер,сезонные товары,1,628.54,106.66
D2IWJLC20H,сандалии,обувь,3,351.76,126.86
5650T065BB,стол,мебель,4,607.47,32.41
YCRDCLMZG1,покрывало,текстиль,1,724.15,134.26
QWKQHYTPY1,книжки,товары для детей,1,694.08,62.8
VOEBO3NFR6,клей,канцтовары,4,919.99,571.86
N0NHTB4TA3,столовый набор,посудa,1,106.79,17.25
TPQ6NX1D5L,шторы,текстиль,3,191.17,171.33
WB3IE31EZ7,тетрадь,канцтовары,5,728.8,238.92
YSN0X8HOJP,чистящее средство,бытовая химия,4,607.65,644.26
LC4B10PRO0,автомобильный пылесос,автотовары,2,507.78,100.36
1HWAUT27AG,столовый набор,посудa,5,761.11,179.55
KWITGJK11C,маркер,канцтовары,1,403.82,91.13
CIOMEJG2QS,кондиционер,сезонные товары,5,698.2,807.47
MW3U4DE0K1,кровать,мебель,1,672.15,117.86
SX18E1E8VD,наушники,электроника,4,898.93,804.19
IPL2LTDN35,спортивная бутылка,здоровье и спорт,5,410.66,502.75
6Z7VP34RFL,чистящее средство,бытовая химия,5,169.62,9.95
QE0U0N1FZO,наушники,электроника,4,274.2,81.59
F62WQ12SHE,йога-коврик,здоровье и спорт,5,243.41,35.79
