doc_id,item,category,amount,price,discount
HCXIJB55QU,фитнес-браслет,здоровье и спорт,1,338.39,77.95
SYEE2ZSMZ9,дрель,инструменты,5,385.55,223.46
ERAYH0QOSM,смартфон,электроника,2,342.23,78.58
TAE47SMYQB,гантели,здоровье и спорт,5,450.95,661.08
0DHNZ46FUP,отвертка,инструменты,4,893.68,12.37
EFX083F6LP,ложка,посудa,5,218.09,291.08
SYV6SK3IYZ,кастрюля,посудa,3,525.61,181.85
RPCGIPBTP4,кроссовки,обувь,1,219.37,35.33
RPG0XMQ5NA,куртка,одежда,2,282.37,1.52
MIL9SLW0M8,подгузники,товары для детей,5,771.11,678.96
6OQJH3FLJW,шторы,текстиль,1,59.93,13.12
LW3NL9OSDA,моющее средство,бытовая химия,1,965.83,141.22
G6G5BGBE2X,ложка,посудa,1,704.29,57.25
1QSR9TVWKI,сандалии,обувь,2,448.64,47.37
V5D1WMP9TD,ботинки,обувь,4,125.25,148.45
WNABHTM3E8,шкаф,мебель,1,218.57,36.25
YTM4DG16LD,простыни,текстиль,3,113.68,13.58
TI8KPLBNN0,вилка,посудa,2,847.92,454.54
GK3WMMM4DL,универсальный пятновыводитель,бытовая химия,1,238.17,70.26
J51E9L9AA3,смартфон,электроника,3,67.6,18.31
PW17DAF0IO,кровать,мебель,4,922.31,704.64
BBVK8GVZ90,пила,инструменты,3,951.58,787.23
WDG79GMEZG,рождественские украшения,сезонные товары,3,689.04,54.39
UU6NZF5BQA,пила,инструменты,5,703.61,131.17
9AZZKX7LMZ,кровать,мебель,5,747.29,497.75
T4M28I91FW,спортивная бутылка,здоровье и спорт,4,212.41,215.85
MX07RHONMZ,кресло,мебель,3,674.63,480.22
YX1OXW2KC5,гантели,здоровье и спорт,4,781.51,639.25
38PB1TH72F,отвертка,инструменты,3,356.62,27.3
7N66P8DN3V,туалетная вода,косметика,2,728.27,385.56
36GBJDRXCY,запчасти,автотовары,5,266.66,139.57
R67YKSHYVS,телевизор,электроника,1,847.98,130.09
KFOY8STODD,игрушки,товары для детей,1,10.96,2.17
7H478OMKO0,автомобильный пылесос,автотовары,4,581.64,127.74
S0KG4KHNL5,наушники,электроника,4,810.39,330.69
H9805XZU9A,кровать,мебель,5,695.01,771.8
OUKQ0BA3MX,тапочки,обувь,2,498.74,40.85
6EVB1J0F3M,хлеб,продукты,2,470.88,73.88
S9H43UVFPU,запчасти,автотовары,3,107.5,84.12
U3HP31NWN1,отвертка,инструменты,1,294.86,42.23
X7747UU641,йога-коврик,здоровье и спорт,4,582.08,500.92
CTURP3R91X,зонтик,сезонные товары,4,27.4,14.81
SJ0J0NAS0L,моющее средство,бытовая химия,4,138.38,32.69
6TW33ADOIT,автомобильный пылесос,автотовары,4,12.62,11.0
TW9KUC5QEH,маркер,канцтовары,2,499.68,11.21
LVFJJ60M9M,молоко,продукты,1,435.69,37.14
H1RIWTUB7G,помада,косметика,1,673.74,96.71
TQTA2JWGFB,пила,инструменты,4,691.61,387.85
ABY5OI7PQH,автомобильный пылесос,автотовары,2,442.65,99.66
G9ZK8KNOSG,освежитель воздуха,бытовая химия,1,333.31,4.12
