doc_id,item,category,amount,price,discount
YJDNT0HUKS,столовый набор,посудa,3,375.82,191.45
WTG32FNKR8,помада,косметика,4,447.96,146.97
PSRUUCG215,маркер,канцтовары,2,224.85,100.31
2TUB3CAF14,чистящее средство,бытовая химия,4,372.24,384.11
5UBFMT5BBY,молоток,инструменты,5,455.27,284.96
06D0UTMPK6,простыни,текстиль,1,275.32,18.53
BM8RDOMNM2,тарелка,посудa,5,631.17,7.13
CWQED6Z6R2,шампунь,косметика,1,391.42,4.0
N9NYU7I9XH,шампунь,косметика,3,634.54,120.67
W1SFDGBJ3H,зонтик,сезонные товары,2,910.48,188.39
TTOY604L9E,толстовка,одежда,3,12.5,4.07
T4PPUM7DTP,дрель,инструменты,4,177.61,172.07
2G4OMBRNHG,отвертка,инструменты,2,203.46,55.66
2QWYC2QO4P,сандалии,обувь,3,786.77,290.64
D0THO2JO9R,клей,канцтовары,2,351.7,101.04
8Y74N19G0C,футболка,одежда,1,803.16,154.28
MDIRH2J6NJ,простыни,текстиль,1,369.13,85.59
JP3QCENODP,чистящее средство,бытовая химия,4,262.55,5.34
B1O6WJT3VK,аксессуары для авто,автотовары,3,780.43,617.44
U2JN51DXIY,помада,косметика,4,752.99,283.56
ZJM8QS7MNJ,освежитель воздуха,бытовая химия,5,689.41,128.58
ZZRTFKVCPU,игрушки,товары для детей,4,783.13,387.36
XCSP3JFOQE,куртка,одежда,5,290.37,21.97
CQSYZWVU5T,тушь для ресниц,косметика,2,828.89,107.97
7QZRC9XOIO,столовый набор,посудa,1,230.12,46.4
38EXN0XQTU,аксессуары для авто,автотовары,2,706.23,352.92
7OM4BWZAB5,освежитель воздуха,бытовая химия,4,411.53,133.4
NARWC7G191,полотенце,текстиль,2,483.28,13.52
KHOKGDSHRR,молоток,инструменты,1,192.74,1.13
ULQIXXKVS3,маркер,канцтовары,2,665.77,348.38
6MGCYINU22,простыни,текстиль,4,816.37,342.52
3H3HACOEXA,шкаф,мебель,1,574.28,17.55
FG6A41QCI5,аксессуары для авто,автотовары,4,145.26,5.03
THHDDSOZI6,простыни,текстиль,5,857.38,28.0
T6S5LP8OZU,зонтик,сезонные товары,3,682.99,497.7
TYSUBZKNIO,полотенце,текстиль,5,730.35,1026.47
BF34FXA7VN,стул,мебель,4,203.05,72.94
0F3QM5YIM5,наушники,электроника,5,440.67,272.99
YBRLJPYRVF,ложка,посудa,3,874.69,300.46
1H91DUBQID,смартфон,электроника,3,376.52,5.1
I7VWU9CC69,хлеб,продукты,4,226.16,45.65
8FC79ECNW2,аксессуары для авто,автотовары,1,721.6,171.55
HQP5MJBKQF,пила,инструменты,3,430.01,123.59
REHGF26KB7,дрель,инструменты,5,100.2,51.35
EY97A54VUK,крем для лица,косметика,5,331.83,373.04
ELQE47EX9X,кресло,мебель,1,320.23,90.76
JRVW2ZGC4U,помада,косметика,1,374.45,19.2
5ZDLG2ZMAZ,молоток,инструменты,5,409.95,582.67
KVBIYGLL0W,покрывало,текстиль,3,819.68,555.72
7ED98G9FVI,простыни,текстиль,4,659.39,705.49
