doc_id,item,category,amount,price,discount
GB2ZPLBU5V,отвертка,инструменты,2,683.03,198.96
629RLLLAXK,книжки,товары для детей,4,989.97,980.14
IADEFDALE9,толстовка,одежда,2,400.8,15.89
JT1C90WBCY,кроссовки,обувь,2,771.89,444.31
3IEA2XKXIQ,обогреватель,сезонные товары,4,334.11,297.87
RYZX2BC6DO,колбаса,продукты,5,871.78,174.93
U65S6NMJJ0,кровать,мебель,3,242.55,112.84
QDS4IZFJUQ,средство для мытья посуды,бытовая химия,4,236.4,83.04
S8WWAFGPB4,ботильоны,обувь,1,339.05,75.14
M32WJGPPZH,альбом для рисования,канцтовары,4,350.18,146.43
FW35EUVODI,памперсы,товары для детей,1,414.39,86.85
6LHDMZ6S7W,кастрюля,посудa,4,169.26,130.05
KIT9NY3XL7,ручка,канцтовары,1,493.68,68.24
02APKHHXYS,ручка,канцтовары,2,683.47,20.2
BO9IY9L6MX,кровать,мебель,4,51.67,42.84
M425VRJM4S,кондиционер,сезонные товары,1,708.56,65.35
OP9BHVCO1S,зарядное устройство,электроника,1,26.46,2.53
PJ42M37B5B,фрукты,продукты,2,176.81,103.81
7M7O1FWVKZ,детское питание,товары для детей,3,924.9,160.06
OMYRSH5EN0,вилка,посудa,5,887.34,228.3
W8FPWZVOE4,насос для шин,автотовары,4,283.98,135.49
RCINOCGLTQ,кастрюля,посудa,4,364.05,114.04
8HYDBPSWBT,аксессуары для авто,автотовары,3,307.43,204.69
OXTM2BQS5V,джинсы,одежда,3,268.17,116.37
0KZTETF20S,смартфон,электроника,3,923.61,568.6
UCEJEH89ZN,куртка,одежда,2,431.76,181.87
0R9EP8EF21,смартфон,электроника,1,513.79,107.77
OVALLN3D3T,кондиционер,сезонные товары,5,854.88,595.5
MJRH6RS99Z,простыни,текстиль,2,874.41,318.2
5GHGBCDN1A,покрывало,текстиль,2,883.74,209.61
U5ORD3BBOW,автомобильный пылесос,автотовары,3,887.64,251.87
PL9CH10XKM,чистящее средство,бытовая химия,3,831.58,703.25
XAJWDFFS4Z,туалетная вода,косметика,3,651.19,27.65
TE55ZPBZDF,ботинки,обувь,2,474.06,105.58
WTFKICIQST,тетрадь,канцтовары,5,745.19,504.55
A3BMBPEB7V,рождественские украшения,сезонные товары,2,742.62,63.44
RJUEHVRBHB,автомобильный пылесос,автотовары,5,747.26,785.86
0Y3M5GBC93,полотенце,текстиль,4,22.89,9.62
YYJ5JTBUHK,молоко,продукты,4,44.34,16.36
KDA4N7MDD6,кроссовки,обувь,4,286.09,228.48
R7HSCZ6EVG,тушь для ресниц,косметика,2,231.97,113.64
SRTEDDPN2T,полотенце,текстиль,2,746.36,274.37
KA7EJA1NJ0,дрель,инструменты,4,985.01,389.94
5OC7Q3HBB3,детское питание,товары для детей,1,756.31,125.96
MZYX94USSR,ботильоны,обувь,2,704.41,341.96
6PX5ZW76UT,зарядное устройство,электроника,1,449.85,35.64
QOD1AFEOUJ,молоток,инструменты,2,463.98,134.44
EMGEBRJ1B4,шкаф,мебель,1,424.92,26.88
EBATHKMZNB,кастрюля,посудa,3,339.29,192.02
2O5U2L4LO3,тапочки,обувь,3,436.41,134.61
