doc_id,item,category,amount,price,discount
XNJ29FTEGR,обогреватель,сезонные товары,2,541.37,97.9
EVQC5W50DK,игрушки,товары для детей,1,22.18,1.97
GWN0MFOR1E,шкаф,мебель,4,528.32,72.99
5SEL3PRFKI,кастрюля,посудa,2,631.37,317.71
FF1SBLIERU,масло моторное,автотовары,3,740.25,358.81
P7R4WQDX31,насос для шин,автотовары,1,720.47,149.06
77KHQPV0JN,детское питание,товары для детей,5,215.35,206.45
PT91QESTBB,тарелка,посудa,4,277.92,252.95
KUMLZ5O2QI,кресло,мебель,5,351.68,122.36
IHKD1OJHEJ,кондиционер,сезонные товары,2,657.69,142.58
AQM8NWDWRQ,фитнес-браслет,здоровье и спорт,4,904.6,145.44
A446XUO0TI,телевизор,электроника,3,439.8,295.4
OY07895CNU,гантели,здоровье и спорт,5,56.59,28.28
6JJLG3MR42,морозилка,сезонные товары,3,224.66,84.72
WX6RHCZDM8,ложка,посудa,2,524.2,196.35
GLM2B5SUMA,тарелка,посудa,5,846.6,704.74
0WIQMRXXDW,освежитель воздуха,бытовая химия,3,26.87,4.08
2L3M7ZIDYN,молоко,продукты,2,844.05,427.31
PUWQE7GKDC,игрушки,товары для детей,2,609.2,85.79
YSZMOX83HN,йога-коврик,здоровье и спорт,5,376.24,118.54
4CMJ1JGIGV,простыни,текстиль,1,913.92,254.11
K1WFKMD0RZ,сыр,продукты,5,14.55,21.25
0KQF6PRUHT,телевизор,электроника,4,671.04,641.18
ELJEV20DJ0,йога-коврик,здоровье и спорт,3,839.25,473.72
QR82AKYTC3,универсальный пятновыводитель,бытовая химия,1,764.69,125.53
HECCWLGXKZ,масло моторное,автотовары,3,579.35,453.82
9LSOH69IJ3,столовый набор,посудa,1,882.66,61.45
91VPVPZ5ES,скатерть,текстиль,3,193.78,4.94
GAY0NJXSGH,аксессуары для авто,автотовары,2,998.15,60.61
4RITEOJAFG,средство для мытья посуды,бытовая химия,5,870.49,627.8
LKUFPSFVSQ,вилка,посудa,4,91.85,13.85
731J4XWJKR,средство для мытья посуды,бытовая химия,1,539.17,5.69
MF42RZ1JCZ,кроссовки,обувь,5,616.1,889.43
U8U9KVSA6L,набор гаечных ключей,инструменты,5,147.15,39.25
NF5CJKS4GQ,наушники,электроника,3,178.36,87.42
N7PWYRVY7D,сыр,продукты,1,731.8,208.21
UHKBIKY0S4,пила,инструменты,3,580.98,259.72
3R7CJ42ZWD,зарядное устройство,электроника,4,841.2,173.39
BPRSXTLHUB,наушники,электроника,5,388.93,253.57
KUZPVM55DQ,шампунь,косметика,4,959.98,137.54
MIKWV0Q77O,тушь для ресниц,косметика,2,427.09,220.63
DCN4JW1DBL,кроссовки,обувь,3,616.11,254.28
MHVOAM4AHK,морозилка,сезонные товары,5,813.77,821.41
XTE0OK35LC,овощи,продукты,4,697.07,406.75
VDA8ZZ65AU,аксессуары для авто,автотовары,4,486.18,4.01
Z1M23CT2B0,ботинки,обувь,3,343.22,115.32
5IS4MXPJWK,книжки,товары для детей,3,505.4,364.66
WTS4K1JS03,ботильоны,обувь,4,561.26,316.93
STHP8WK5LM,кровать,мебель,5,657.82,89.02
YWL5TZXFZ9,шампунь,косметика,3,602.21,63.93
