doc_id,item,category,amount,price,discount
MSL5R3JW4Y,набор гаечных ключей,инструменты,2,769.91,33.91
9HBL5WAXW5,стул,мебель,5,553.2,719.71
W009IZ2HDF,кровать,мебель,5,841.95,401.15
NWP6CB4ZGA,ручка,канцтовары,3,546.49,351.28
32Z6BM7N5D,средство для мытья посуды,бытовая химия,1,465.06,130.51
WCRKJ2V1VK,обогреватель,сезонные товары,2,619.33,203.33
93WD36H0OF,покрывало,текстиль,3,305.27,4.45
U92SOG9919,футболка,одежда,3,63.28,4.92
K59V7TPPMX,гантели,здоровье и спорт,4,109.39,41.63
NG198BZ5UP,набор гаечных ключей,инструменты,2,215.71,28.28
S9L7WNS40T,фрукты,продукты,4,120.32,57.99
V3RPHGOQM1,обогреватель,сезонные товары,2,53.37,22.88
9IUXMXEGX1,обогреватель,сезонные товары,3,70.05,30.54
S0UH91FZXE,кастрюля,посудa,1,841.82,80.53
7OBLLRAE4C,стол,мебель,3,270.08,171.39
Z7QCULOJYO,крем для лица,косметика,1,34.9,3.86
K9B82MHD77,сыр,продукты,1,238.76,40.63
9BTI3IG2OT,альбом для рисования,канцтовары,1,473.57,88.34
06VXYHDFV2,витамины,здоровье и спорт,4,414.68,68.62
XAPINL6RGW,йога-коврик,здоровье и спорт,2,835.19,50.92
TP6534D6BJ,джинсы,одежда,5,560.46,290.53
D5WH1O8ZBG,зарядное устройство,электроника,3,483.16,340.55
PBPUY7YHQC,толстовка,одежда,4,596.09,10.83
VOH6SSHL95,универсальный пятновыводитель,бытовая химия,1,19.9,5.13
E6IV5PVXL9,куртка,одежда,2,630.26,11.18
YGGZIFKTI3,ложка,посудa,1,832.47,211.31
TITBNZJDCH,маркер,канцтовары,1,97.5,17.75
MY5K4IAXR3,стул,мебель,4,46.86,44.06
XFPI18O5L1,рождественские украшения,сезонные товары,5,369.19,121.19
V1GDNDTWAQ,детское питание,товары для детей,4,574.48,496.22
2TUTQ0QUN6,игрушки,товары для детей,3,976.27,550.69
FRKCOF1TAH,детское питание,товары для детей,2,624.39,231.89
OEDIRIW8JS,футболка,одежда,5,223.08,214.18
R61G802VWH,сыр,продукты,4,410.55,78.84
DDLP7II203,овощи,продукты,3,803.68,307.64
NUCIZRICUV,толстовка,одежда,4,478.21,571.6
PQAD9J6UPP,масло моторное,автотовары,4,902.83,282.79
TUUG7X3K59,йога-коврик,здоровье и спорт,2,695.51,235.69
DWBH0L39MM,кровать,мебель,4,319.68,214.37
EUF0HCN598,платье,одежда,3,983.24,730.55
XPPTZKJRTQ,запчасти,автотовары,2,514.09,225.85
IFLFMMQ1JY,хлеб,продукты,3,120.91,55.63
ZCLTW5SMTM,кастрюля,посудa,5,321.77,204.92
J00P3QKH0P,обогреватель,сезонные товары,2,510.31,165.28
SFRF5V4NTI,овощи,продукты,1,379.81,92.56
UGA8FIPH5E,пила,инструменты,2,113.38,17.84
O1AIZAZ6KG,подгузники,товары для детей,1,416.55,69.25
F5EETX6P04,подгузники,товары для детей,5,597.87,271.26
PP27E4KHWG,крем для лица,косметика,2,803.85,171.44
D5CYZBHZCM,смартфон,электроника,1,462.14,136.78
