doc_id,item,category,amount,price,discount
7V3Y0W1DGG,ручка,канцтовары,4,346.15,193.18
6JSBQKC9M5,автомобильный пылесос,автотовары,5,866.62,677.89
HVI0QGOVQQ,помада,косметика,4,403.15,14.42
05S5U80WC9,ложка,посудa,1,485.79,2.31
UTVIXZ6AYV,туалетная вода,косметика,1,848.46,135.5
Y031VKMLLC,столовый набор,посудa,1,104.0,31.19
PFL2TGGZ73,вилка,посудa,5,778.42,1024.4
QGD3372TB7,колбаса,продукты,5,49.44,70.72
QC5YEPTFRD,платье,одежда,2,115.8,8.41
P7RQ7N8ARQ,средство для мытья посуды,бытовая химия,1,473.09,127.3
PKWTU88AEN,насос для шин,автотовары,5,991.16,745.71
77P36A1LQ3,кроссовки,обувь,1,338.3,73.22
XWGZ6A9NHB,маркер,канцтовары,3,941.57,699.26
SJV07BNT0P,детское питание,товары для детей,3,826.29,689.5
VFD8SBX661,тапочки,обувь,5,688.1,873.58
1127J3EC79,наушники,электроника,3,932.22,182.76
TJGMZXGJGS,фрукты,продукты,3,688.9,288.9
8LIYIKCZ7W,кресло,мебель,2,983.13,464.25
VH0TVHAEHM,телевизор,электроника,1,218.83,2.25
6Q1HF53FB3,аксессуары для авто,автотовары,5,238.95,168.56
ZQKHXJH37C,тушь для ресниц,косметика,4,827.71,851.25
ON0ZUXNA7A,стул,мебель,1,62.94,11.69
Y4R5QPTBAS,игрушки,товары для детей,4,761.69,501.7
O2QHGXQEOA,телевизор,электроника,1,312.37,83.48
3OCJGXGBQG,шампунь,косметика,2,430.93,168.57
URF02GNY99,толстовка,одежда,5,862.58,1112.36
9YI71LNVNO,полотенце,текстиль,1,928.08,97.01
U6LX9WCTDP,ложка,посудa,5,490.05,606.49
Z9AGTFWBVV,помада,косметика,3,932.5,244.87
UJ0LYGY811,кондиционер,сезонные товары,2,500.33,117.66
6GXGWQJ79F,кровать,мебель,5,683.63,362.71
C1PWYMDRPR,освежитель воздуха,бытовая химия,2,189.1,19.23
QD3VPY64FX,смартфон,электроника,3,376.26,293.39
JGFVJPZK4W,платье,одежда,1,642.22,122.29
X50TP9YWOV,средство для мытья посуды,бытовая химия,5,102.48,124.5
QYSNRX0A63,шторы,текстиль,1,947.74,261.92
SQCWIESQN3,колбаса,продукты,3,332.29,46.64
SJA9OC4N2B,джинсы,одежда,5,171.32,63.97
HQRL8ZUYV5,туалетная вода,косметика,3,318.06,194.83
VBQ5KQ1X0B,ботинки,обувь,2,284.96,153.77
A6KT3Y87NY,детское питание,товары для детей,3,547.57,488.17
OINFCX77E9,платье,одежда,5,781.69,990.59
WQLUTJ7FFG,морозилка,сезонные товары,2,975.08,480.68
25XZW7I1B4,морозилка,сезонные товары,3,306.58,245.17
VE6IXJ86C6,спортивная бутылка,здоровье и спорт,5,568.14,522.44
IH68INI1JK,средство для мытья посуды,бытовая химия,4,589.24,218.91
ZN796HBQDV,моющее средство,бытовая химия,3,201.55,145.27
AAWMCSP89W,смартфон,электроника,5,11.93,3.49
6A7O02JM5U,ложка,посудa,1,287.17,7.98
8KDNZ9NYXT,столовый набор,посудa,5,369.52,97.08
