doc_id,item,category,amount,price,discount
UEXFHF8QLP,кастрюля,посудa,1,361.91,7.46
R42VNZVXR5,джинсы,одежда,5,469.2,15.39
LIKXM5KYY6,кресло,мебель,3,916.75,187.77
0OO9MIPHF8,тетрадь,канцтовары,3,901.66,558.98
1JVI2J6BYP,шкаф,мебель,3,320.79,8.48
CT9CW7Q5SU,запчасти,автотовары,1,490.43,19.03
RIWFYBC442,тарелка,посудa,4,59.68,46.06
R0WJ1AJ5GO,овощи,продукты,1,110.86,33.0
SF8NZJ2JAR,гантели,здоровье и спорт,2,739.11,388.17
O0SNU36U6Z,витамины,здоровье и спорт,3,983.86,416.77
0FU5WH9TU8,детское питание,товары для детей,4,580.07,140.07
L5LHDL3YXA,пила,инструменты,4,337.42,249.56
9IPWFF9Z7T,тапочки,обувь,4,380.76,446.94
746GQ2LTPU,игрушки,товары для детей,5,466.88,490.98
NXJ2H4CSZ2,стул,мебель,1,546.51,88.01
EGGJCN3REN,маркер,канцтовары,2,584.23,27.62
8RS2GBC044,лампочка,электроника,4,879.36,835.22
GSCGT2LY3X,кровать,мебель,2,206.39,77.4
QMW82KDWWB,ботинки,обувь,4,943.06,195.77
VGWBDQRYLT,зарядное устройство,электроника,5,27.87,3.91
JA15V5Z2IY,чистящее средство,бытовая химия,3,742.35,54.83
L1R4FDP59B,футболка,одежда,1,575.31,126.03
R1K861YN80,шкаф,мебель,3,823.37,708.93
HA6PN01IUJ,клей,канцтовары,4,181.35,120.02
FJRW2W6T28,обогреватель,сезонные товары,3,417.52,43.55
1MW8ZJMOLU,джинсы,одежда,1,916.13,51.51
GQ8OKB9P3Y,автомобильный пылесос,автотовары,4,669.4,393.54
QOW14DS164,джинсы,одежда,5,489.73,155.09
ACNF1B2V65,кровать,мебель,1,167.13,14.76
8D723FZN1P,сыр,продукты,4,390.88,333.04
NO7I2B17HL,ложка,посудa,2,928.7,59.23
N9K1FU1WUR,платье,одежда,1,952.11,172.04
C73A3YU6OB,помада,косметика,4,778.69,131.59
SX4Z084DDI,столовый набор,посудa,5,282.0,283.27
UD4U9JQXOD,чистящее средство,бытовая химия,1,40.9,9.48
ZL0LXQKVW0,джинсы,одежда,1,491.6,70.43
1WBM6XQJ15,чистящее средство,бытовая химия,3,326.73,161.95
NGCV4LG5N2,ботинки,обувь,5,218.58,56.95
PB97Y0HNAJ,кроссовки,обувь,2,882.11,440.73
BL9NQ4MH2U,тетрадь,канцтовары,1,709.25,188.11
ALYGEE21JO,хлеб,продукты,3,567.46,418.2
VKAFMBW9RM,спортивная бутылка,здоровье и спорт,2,861.63,328.71
7FT07N9UB7,масло моторное,автотовары,2,570.33,329.51
JR9AUEMPRR,аксессуары для авто,автотовары,3,782.41,488.41
XQQR2JSRIM,рождественские украшения,сезонные товары,5,111.14,126.48
QLTP07OG6D,масло моторное,автотовары,1,206.42,45.61
DC8VZI46S9,тапочки,обувь,2,201.59,109.69
XG7JXZ6GLQ,универсальный пятновыводитель,бытовая химия,2,979.87,76.99
KMOCEKU3Z9,простыни,текстиль,3,15.78,5.43
M4DV1QGNWK,альбом для рисования,канцтовары,5,652.65,874.37
