doc_id,item,category,amount,price,discount
ANQYGMJLKA,памперсы,товары для детей,1,486.58,31.96
BPXNL2V48Z,сыр,продукты,5,289.07,19.31
R0QAVDPE46,сыр,продукты,1,235.94,24.92
AS0N6B1QF1,дрель,инструменты,2,489.8,229.49
4HZMNZNH7X,ботильоны,обувь,2,164.34,80.44
IXG06RRJI2,дрель,инструменты,4,929.95,1093.23
S80BWLFKAP,скатерть,текстиль,5,527.04,320.3
YZ0CKEYJTR,кастрюля,посудa,3,776.02,623.71
8O3DMRS0U3,столовый набор,посудa,4,397.19,402.91
7AF9OG4E1N,клей,канцтовары,2,974.6,223.53
XWNSXFQL25,покрывало,текстиль,1,769.24,112.04
Z3ME2YZ3OL,стул,мебель,1,765.95,88.97
GR0O6ZYH1J,запчасти,автотовары,2,602.37,343.27
GWV9R85N0B,стол,мебель,1,462.43,14.5
EZF7DQ3ZJP,аксессуары для авто,автотовары,3,601.1,387.21
TH2MMNLIL5,наушники,электроника,3,456.64,300.26
X9IGH0L7V6,йога-коврик,здоровье и спорт,3,714.26,546.21
DA45KICSMU,ботильоны,обувь,5,790.3,532.07
HP5M32TPNY,обогреватель,сезонные товары,5,676.29,575.06
T6QSEKD6GX,толстовка,одежда,2,123.55,29.46
CRN7WIU3V6,ботильоны,обувь,5,71.15,43.09
6R3LTO6JAV,обогреватель,сезонные товары,5,479.11,498.35
KPQGT6K3C4,кондиционер,сезонные товары,4,103.7,39.02
1784KRUAGI,маркер,канцтовары,1,362.17,28.96
PC8O5C8RSK,автомобильный пылесос,автотовары,2,710.27,35.17
AVD8GNM5SC,толстовка,одежда,1,481.15,91.39
5MPBNUGKHV,вилка,посудa,2,59.61,25.98
ZLGV2WYGJU,колбаса,продукты,3,714.02,171.55
N2EHUGJEL4,смартфон,электроника,5,159.66,43.72
SHG19FQ95H,вилка,посудa,1,78.32,15.34
F7GJYLMGWJ,спортивная бутылка,здоровье и спорт,5,873.55,1013.6
GXYOWJXPSV,полотенце,текстиль,4,826.64,272.69
FIHFSTCQME,средство для мытья посуды,бытовая химия,2,487.02,107.2
XZYRXGSB3C,молоток,инструменты,5,323.58,154.23
ORI38B8THM,сандалии,обувь,4,344.24,73.73
FRTMCOPO4N,шкаф,мебель,1,590.24,86.98
RX6D8IWHRF,туалетная вода,косметика,2,295.16,176.64
C8TDOB86TS,моющее средство,бытовая химия,4,999.79,981.73
L488ZMNH91,обогреватель,сезонные товары,1,485.17,40.22
QYQQIA84Q9,моющее средство,бытовая химия,5,371.7,513.58
RN8EAZ2NF2,аксессуары для авто,автотовары,3,124.38,91.89
KJ1WIMWEQQ,телевизор,электроника,3,96.84,68.74
QNA7TUJ6UZ,книжки,товары для детей,4,467.31,349.78
66M4IHHS23,кастрюля,посудa,2,69.98,21.88
TTTV4Z9HG1,пила,инструменты,5,951.53,1257.34
3JERAV2WV5,детское питание,товары для детей,3,886.93,516.77
FH3QPVJYSH,толстовка,одежда,4,745.17,472.41
TYG1LKDZPQ,тетрадь,канцтовары,4,113.46,38.87
L6IYFY06BI,книжки,товары для детей,3,55.48,30.02
50ID2Q9YSZ,ручка,канцтовары,1,658.5,59.23
