doc_id,item,category,amount,price,discount
I1EF25GA53,витамины,здоровье и спорт,4,203.59,120.42
MJH4OCC5ZT,масло моторное,автотовары,5,921.85,499.03
DYO0EA8F2I,покрывало,текстиль,2,667.19,397.57
OQL2UXSC65,колбаса,продукты,5,102.82,125.4
HWHQ5WAW9C,рождественские украшения,сезонные товары,5,105.73,64.38
FJA6K0J9IB,стол,мебель,5,312.81,77.36
KP6SPIMSYR,крем для лица,косметика,5,118.26,170.12
O83XF5XV4B,ботильоны,обувь,2,722.25,212.24
T7JCSM2DDU,альбом для рисования,канцтовары,4,901.03,160.37
RPZXLHEI8C,гантели,здоровье и спорт,3,172.7,2.95
M20421QZL2,тушь для ресниц,косметика,5,80.29,66.64
C5IM70YPKN,кресло,мебель,2,151.71,32.22
0D83HJ3F12,отвертка,инструменты,4,719.63,277.55
IQ5WXSF5OU,кроссовки,обувь,5,848.44,893.63
IQ1YYA0ICC,масло моторное,автотовары,3,231.92,171.95
0QI39KCPZA,зарядное устройство,электроника,2,206.9,4.9
57NWP17T7P,отвертка,инструменты,4,471.44,118.81
2J0RPFUFU5,кастрюля,посудa,5,106.79,98.15
97VXALK3QZ,помада,косметика,5,307.47,216.68
5PNYUFCRCJ,игрушки,товары для детей,5,786.26,1010.32
VB3FX8QWV8,игрушки,товары для детей,4,385.78,402.28
NM71HN1W7T,игрушки,товары для детей,3,629.89,279.14
POES4USVYY,отвертка,инструменты,1,247.57,43.14
LPG6DFEIW5,зарядное устройство,электроника,5,88.08,21.75
H4TPQR3WUF,альбом для рисования,канцтовары,3,703.94,197.98
X91V0HYRGK,тарелка,посудa,1,782.26,3.53
D5KIPG3NX7,маркер,канцтовары,4,606.06,557.39
UM9YXRRRR9,универсальный пятновыводитель,бытовая химия,3,151.41,117.78
JT9I5AU89E,тушь для ресниц,косметика,1,544.63,70.43
I6AXY1B3V8,ручка,канцтовары,3,420.22,337.93
WBCNJPUSQD,фитнес-браслет,здоровье и спорт,2,111.55,59.44
S2JUKTJJUU,стул,мебель,3,773.12,463.6
FIUN8GU25Z,гантели,здоровье и спорт,1,93.98,13.37
T1N3GQO8KF,моющее средство,бытовая химия,4,77.46,90.09
VYW7L6OCSN,шампунь,косметика,4,101.72,22.89
9529143I20,фрукты,продукты,4,502.24,104.88
A78XROGAVS,кондиционер,сезонные товары,3,222.49,89.28
NTVE5WBEEF,запчасти,автотовары,2,736.5,362.3
18VA4ZEPI6,помада,косметика,5,260.69,24.38
W7FA5O1G8E,клей,канцтовары,5,17.32,11.51
NH1DERLLEM,ручка,канцтовары,4,589.31,281.6
B0LGWC650O,шкаф,мебель,3,771.47,463.0
0OPPPTYYHR,автомобильный пылесос,автотовары,1,597.01,150.19
VPDU5WUNH3,сыр,продукты,1,912.33,13.27
2SXU01K42L,универсальный пятновыводитель,бытовая химия,4,47.81,30.12
CH5C9VMT3T,игрушки,товары для детей,4,414.67,128.55
BSJZFXA9YJ,ботильоны,обувь,5,217.1,299.78
RRO21JT9UQ,хлеб,продукты,2,287.43,78.98
80TTMKUV6R,кресло,мебель,4,610.27,517.6
KRI2HOOHXV,отвертка,инструменты,5,654.07,885.0
