doc_id,item,category,amount,price,discount
A52J8HUE80,ботильоны,обувь,5,717.27,200.01
0W4C8F2OOW,сыр,продукты,4,11.8,3.48
C7RQSGRNTN,молоток,инструменты,4,963.76,1068.16
09633X83T5,наушники,электроника,5,751.99,258.02
32DHFNPFL4,гантели,здоровье и спорт,3,253.58,137.05
6ETG45UEF5,крем для лица,косметика,2,310.07,15.63
6TOUHGJ1K2,пила,инструменты,1,153.75,18.16
XEIZCZ06J9,кроссовки,обувь,4,458.81,521.8
5MXJT91PZ1,игрушки,товары для детей,5,698.59,1029.77
GZ7V2ODGC0,наушники,электроника,3,438.99,266.66
66MO36F46A,вилка,посудa,1,18.68,5.28
Q1YDNEB0ZG,сандалии,обувь,4,212.57,163.47
7KDVNJ03QJ,памперсы,товары для детей,1,378.74,98.62
KZ3TW9I88R,книжки,товары для детей,2,940.14,348.15
7MWDDM5KPV,шторы,текстиль,5,860.3,1131.26
MOEPWM7NTA,отвертка,инструменты,2,896.84,427.68
H88FDP6ATP,тапочки,обувь,1,973.41,72.95
FOR7347H7V,освежитель воздуха,бытовая химия,4,281.05,132.99
MLQGMWZLBD,ложка,посудa,5,274.44,345.62
6MA2KIUFRL,маркер,канцтовары,3,626.06,363.77
T81EESU33O,куртка,одежда,3,965.6,324.67
XIVB5U15G8,зарядное устройство,электроника,1,371.0,21.31
3LSK0Y1WV5,помада,косметика,5,920.6,790.76
YW47RQNO1P,моющее средство,бытовая химия,4,720.83,352.41
6LAEQZZC49,полотенце,текстиль,4,756.6,95.67
X2XUVPX3ID,лампочка,электроника,2,576.15,133.33
8PHXUMKF65,стул,мебель,3,798.47,87.41
RZZEYO03ND,кресло,мебель,5,904.99,422.22
GQD7W61XQR,клей,канцтовары,1,577.29,21.18
7ZBKJUJCMK,молоток,инструменты,3,312.15,35.89
AHDL0A8SYH,освежитель воздуха,бытовая химия,3,958.8,442.74
1TJ89MB60Y,маркер,канцтовары,3,466.84,381.77
PP7FCUESQB,столовый набор,посудa,5,428.08,520.29
3QK71PV6HA,средство для мытья посуды,бытовая химия,2,400.44,103.82
2NIL1TLA35,набор гаечных ключей,инструменты,1,949.17,7.46
F5IOLP3EN7,насос для шин,автотовары,1,563.84,70.08
0GENW1BONI,платье,одежда,1,122.16,24.08
W041OJU8Z2,джинсы,одежда,5,627.84,351.03
6OMTIEYGPD,книжки,товары для детей,3,128.43,19.73
QA9WK1U4E7,освежитель воздуха,бытовая химия,4,789.43,110.05
7NVFGOKO0R,кроссовки,обувь,5,290.46,329.59
DCOB0LV8Y8,памперсы,товары для детей,1,210.73,17.35
VPZYCLO5BI,тапочки,обувь,1,331.91,16.14
OOOVZANSG2,моющее средство,бытовая химия,4,798.23,246.37
NUTE65SB35,йога-коврик,здоровье и спорт,4,777.31,679.65
NBQDICC3YT,туалетная вода,косметика,1,179.75,12.86
8I1BSV696N,крем для лица,косметика,4,416.96,24.54
1M18ZLQE5W,запчасти,автотовары,3,293.99,79.51
KUS5YGYW6F,тушь для ресниц,косметика,3,980.35,135.91
S4ZZ1MU53J,шторы,текстиль,5,160.04,152.8
