doc_id,item,category,amount,price,discount
1ZDOIYJ4OI,набор гаечных ключей,инструменты,5,334.39,9.46
9UPW35H14R,кондиционер,сезонные товары,4,232.74,173.55
43LO578SBD,молоток,инструменты,3,40.34,24.85
5Z3EAHIS2P,книжки,товары для детей,4,562.31,404.17
9ZXOZJ4WEK,универсальный пятновыводитель,бытовая химия,5,71.97,53.43
G7ZKVYRWC5,освежитель воздуха,бытовая химия,3,989.56,776.57
O4P6INQGCF,набор гаечных ключей,инструменты,2,312.05,85.03
6RRONK5FX5,тарелка,посудa,4,935.55,360.14
FJBCXP25IY,морозилка,сезонные товары,2,173.9,49.99
F57YBANHV3,моющее средство,бытовая химия,3,598.36,275.66
VGJCS3QORB,отвертка,инструменты,3,619.78,360.68
KSWNL7WW4V,гантели,здоровье и спорт,3,590.24,252.73
UCL47HIXYU,куртка,одежда,3,96.99,83.08
NGNQAJ72D7,туалетная вода,косметика,1,986.73,221.51
LRJG0EGPO3,хлеб,продукты,4,644.89,560.8
TFS0D7DP45,тетрадь,канцтовары,3,618.69,270.77
Z54PPZH6BS,простыни,текстиль,1,892.89,168.71
LGD2BKDZY6,подгузники,товары для детей,5,687.89,590.77
CVM0WHBNGW,автомобильный пылесос,автотовары,2,510.15,230.46
X9SITO7MNB,детское питание,товары для детей,2,147.68,4.39
IJZ499LI7G,кровать,мебель,2,174.64,11.77
EAREFVUY3H,ботинки,обувь,3,689.41,335.58
WDO9CD7NQM,зонтик,сезонные товары,2,591.17,268.43
LV8MJWZI61,книжки,товары для детей,4,394.45,359.03
KWKVGKFID4,кровать,мебель,2,566.52,208.33
HWBVY73DVM,моющее средство,бытовая химия,1,938.75,217.93
30WY7I6JIJ,рождественские украшения,сезонные товары,5,341.03,166.35
NVIS4J4ZWO,ботинки,обувь,1,21.28,5.77
M23LC5SX8Z,куртка,одежда,1,655.23,96.87
U82ZAILLCL,платье,одежда,3,439.71,337.26
2NKWGZ6JKK,лампочка,электроника,1,784.12,203.98
CC2FFGYQ3V,покрывало,текстиль,2,405.76,207.49
BK72HQ0ON3,шампунь,косметика,2,84.24,41.2
Z6BW41EV9G,отвертка,инструменты,4,916.55,525.56
FC88PZY7X8,ботильоны,обувь,3,643.47,101.24
HM8H3ZJJXB,наушники,электроника,4,833.61,654.26
CMSSO782SV,ботильоны,обувь,1,305.43,52.18
QGEP6FGEO9,ложка,посудa,1,65.72,18.78
L5NXTAGLC9,подгузники,товары для детей,5,207.96,304.62
0TCASVVYHS,наушники,электроника,4,519.31,176.57
4I5P29H9BS,йога-коврик,здоровье и спорт,5,735.33,933.9
7BZQHVD5AH,морозилка,сезонные товары,4,623.13,106.2
96LV1PA3JQ,стул,мебель,3,506.38,387.83
L28B7D02J9,шампунь,косметика,3,452.62,60.64
R7DVMNWO50,освежитель воздуха,бытовая химия,5,96.18,40.24
MGQPX8CIFD,подгузники,товары для детей,5,815.85,1015.77
EBRRQ9YT61,игрушки,товары для детей,4,689.09,151.36
E4AZ054VPX,клей,канцтовары,2,469.06,92.95
SDH338KWRV,колбаса,продукты,2,75.42,21.22
XMFF7YDCH4,автомобильный пылесос,автотовары,5,460.4,37.94
