doc_id,item,category,amount,price,discount
7DLMWKENL5,простыни,текстиль,5,641.54,637.43
W5NTTX6Y0V,памперсы,товары для детей,5,587.5,87.41
IBOYW52LO3,чистящее средство,бытовая химия,3,555.36,194.25
8YUSFVJ7J3,спортивная бутылка,здоровье и спорт,3,623.27,506.83
01H8ZOF9ZV,альбом для рисования,канцтовары,3,510.55,422.56
YG0O867QI2,овощи,продукты,4,148.55,114.96
SU455R89TM,тапочки,обувь,5,515.78,649.59
8EVRFJYB8G,игрушки,товары для детей,2,628.58,342.22
G7W4QUDYJX,ложка,посудa,2,193.99,95.85
JVC0LXTEGQ,крем для лица,косметика,4,17.93,12.32
WUPJHQJBTU,молоток,инструменты,1,478.08,106.6
OBZR7IKHLQ,масло моторное,автотовары,5,111.65,111.95
PN73JB50VE,йога-коврик,здоровье и спорт,5,601.31,267.67
PPKIOWWXQY,гантели,здоровье и спорт,2,425.99,183.46
6RZ6LZ84BM,стул,мебель,5,965.24,797.67
7E2GG9XNTV,морозилка,сезонные товары,4,794.07,328.49
NOOTOA94EY,освежитель воздуха,бытовая химия,2,938.5,212.02
E1QVTWKCEF,кондиционер,сезонные товары,2,666.74,253.82
TANRE68OTI,насос для шин,автотовары,5,622.61,87.58
CYEKMVX7P6,ручка,канцтовары,5,611.92,56.66
C6PTWPAUNJ,хлеб,продукты,3,55.97,3.38
2RUC7FKOAU,покрывало,текстиль,4,634.99,500.7
R6DCSI6TB6,детское питание,товары для детей,3,128.17,34.16
BVW92D3LWK,куртка,одежда,4,238.91,166.51
4DQWLU6C1L,вилка,посудa,3,750.96,492.11
OWMOZ1E9NK,пила,инструменты,4,984.74,989.62
ZA5H51F2Z0,пила,инструменты,1,25.34,3.49
DISTV0NK5G,освежитель воздуха,бытовая химия,2,894.17,318.91
AHXADRI9WI,джинсы,одежда,3,514.19,89.79
6JY8YO2EE2,автомобильный пылесос,автотовары,1,851.12,80.35
XWWTAFVV3T,куртка,одежда,4,742.95,86.0
25OPNCLSQP,книжки,товары для детей,3,717.44,51.26
DHZIVIC86Z,телевизор,электроника,2,716.55,117.76
7YR5PX4R7V,скатерть,текстиль,3,819.01,397.87
E3DD1BRR4I,хлеб,продукты,1,366.33,104.56
05QHXI76RG,сандалии,обувь,5,628.87,447.36
EKNNENSACB,зарядное устройство,электроника,3,920.84,341.98
T6I0MJASOB,джинсы,одежда,4,622.42,327.75
FFLUVGEPZJ,кроссовки,обувь,2,762.01,253.8
DXRJXC9XB1,аксессуары для авто,автотовары,5,627.94,900.25
TXMG8251ZB,простыни,текстиль,3,229.57,123.31
FNO6O2U3DC,тапочки,обувь,2,936.5,76.03
8RYTFRLCQH,морозилка,сезонные товары,2,555.85,275.05
FQC8A08DMH,джинсы,одежда,1,943.18,87.11
MWCXLG3H8K,шампунь,косметика,4,292.8,92.36
Z0U89AQ5VG,стул,мебель,1,782.95,79.65
LOJZP5HCCI,скатерть,текстиль,3,60.59,12.59
KDJ1QOD0R1,шкаф,мебель,1,364.61,80.42
LKWR4G8B17,молоток,инструменты,1,314.56,57.73
6XAL67SXG2,вилка,посудa,1,919.16,47.25
