doc_id,item,category,amount,price,discount
15V4NK5PTY,масло моторное,автотовары,3,624.43,227.38
ID2L1EZQQW,аксессуары для авто,автотовары,1,803.57,108.63
MM1DXSL6N2,сандалии,обувь,5,347.25,470.29
QYXQ51NUQD,стул,мебель,2,851.15,78.97
LP9RG5YX08,вилка,посудa,5,37.59,17.49
UC1Z1YGZHM,масло моторное,автотовары,3,280.64,141.95
PWK91LRA0Q,ручка,канцтовары,3,946.49,677.15
65MT8PFX0F,кондиционер,сезонные товары,5,123.22,70.53
OFS9SS40RA,простыни,текстиль,1,329.76,98.28
OXOA8MZXMA,отвертка,инструменты,3,950.66,1.77
AHY95UCRJG,обогреватель,сезонные товары,2,75.18,13.75
3SI1615Q4F,смартфон,электроника,2,971.99,346.23
GH69O78NG2,маркер,канцтовары,5,826.19,382.22
AAYQNYQ2NL,телевизор,электроника,3,677.06,333.34
WGIP3DJ4NB,тарелка,посудa,2,199.6,11.7
I1IMQC0EEB,сандалии,обувь,3,879.61,247.49
HWR9JV5H6I,детское питание,товары для детей,4,795.16,358.11
F3641M6JHG,альбом для рисования,канцтовары,4,578.26,46.49
RETPUC2H50,вилка,посудa,4,861.16,614.53
KDDWR23TXZ,ложка,посудa,2,859.21,148.48
AYU4KQQDWT,смартфон,электроника,2,223.92,48.14
VF8EYVSF2C,полотенце,текстиль,5,296.04,289.92
SKP3Q4G86N,кресло,мебель,1,668.45,175.15
I2Q2X9PIEH,полотенце,текстиль,2,908.51,333.32
W6QB9FUHG6,зонтик,сезонные товары,3,114.92,94.76
LHQLWU6UUB,средство для мытья посуды,бытовая химия,5,374.21,528.58
UOD3NHR02U,кровать,мебель,4,108.14,51.72
JKI8DW798B,шкаф,мебель,4,983.21,693.47
JVE39URI7O,тушь для ресниц,косметика,3,843.9,145.77
JYRZUO29PT,автомобильный пылесос,автотовары,2,896.19,192.93
VYCBOC90A8,клей,канцтовары,4,331.09,300.17
6SVBKFMN52,сыр,продукты,5,174.95,251.39
XW5VZV1YIJ,наушники,электроника,2,875.36,298.59
QWR8GWG7H4,набор гаечных ключей,инструменты,2,175.7,63.39
QA4ZM0ECMF,смартфон,электроника,2,120.05,58.69
FAJKBENI3K,туалетная вода,косметика,4,490.98,36.07
AWUCL8WCE6,масло моторное,автотовары,1,567.66,144.99
Z0ZHC8R6C3,ложка,посудa,3,504.13,117.07
141ILEM1YN,куртка,одежда,5,239.7,155.24
D3185ODGEH,помада,косметика,4,701.72,275.93
TY1S3Q0U3L,стул,мебель,4,68.25,6.03
6SE5FHIDRF,лампочка,электроника,4,113.99,103.14
SMSH7AQJV3,фрукты,продукты,3,756.88,34.14
WMMTYN1BNA,стол,мебель,1,40.96,7.93
EJEON00ASI,смартфон,электроника,4,506.81,260.71
NL58Q2X5TP,пила,инструменты,4,473.12,266.36
LJFKU2I6FE,запчасти,автотовары,3,736.49,473.88
D4HD317U95,крем для лица,косметика,2,711.84,180.36
10GVSU3EUQ,скатерть,текстиль,5,231.69,36.3
HUFF2BVBBX,масло моторное,автотовары,2,533.76,147.75
