doc_id,item,category,amount,price,discount
WGNJXBLGDV,йога-коврик,здоровье и спорт,2,986.06,62.42
UB8AJSD295,книжки,товары для детей,5,735.37,260.13
RAVE6ZT4SK,фрукты,продукты,1,987.14,131.67
1PCVHJDQQ1,покрывало,текстиль,4,419.62,436.08
41KDXKSMDP,ручка,канцтовары,2,741.44,357.01
YK99299X8Q,витамины,здоровье и спорт,1,888.89,208.35
Y38IZLVOEY,кресло,мебель,2,707.11,162.42
UUT2SJH3J9,лампочка,электроника,4,843.75,665.0
CDHTS8ZSRM,тапочки,обувь,5,646.11,147.07
T4QWWR3GZ4,игрушки,товары для детей,3,893.18,499.81
5XXCJ1FVXX,кровать,мебель,5,791.24,81.17
AZ6HTYLSGY,отвертка,инструменты,3,209.5,143.24
IRADP7DSB5,маркер,канцтовары,2,932.43,425.38
IITE4UIJB0,кресло,мебель,3,792.75,695.5
45OJ6283YC,автомобильный пылесос,автотовары,1,146.25,19.22
TB8EBUSYR6,ручка,канцтовары,1,212.83,3.2
6FSWVLGM9Z,рождественские украшения,сезонные товары,2,587.04,248.42
GHWDS4FH6A,детское питание,товары для детей,1,55.36,12.57
OXBU2LPP2X,моющее средство,бытовая химия,3,233.95,73.77
YZ8X7W6ECV,стол,мебель,4,402.84,22.83
1AM2WMQEMV,полотенце,текстиль,1,641.16,109.88
RYJ7L7GF0F,фрукты,продукты,3,951.34,377.35
1SESTQJUUO,спортивная бутылка,здоровье и спорт,5,880.58,1220.99
SG5IZ54A51,памперсы,товары для детей,5,508.79,368.51
KO2CZU8806,тапочки,обувь,1,878.94,256.8
P1V51JKGX2,гантели,здоровье и спорт,1,834.21,115.5
UL5BUNFHL2,морозилка,сезонные товары,4,411.24,79.27
LU17DJXUP8,стол,мебель,1,621.25,55.33
I7ZYOBQ64P,ручка,канцтовары,2,164.35,91.33
VNMQVGEM5Y,тушь для ресниц,косметика,2,957.52,309.28
6WY3ODQ8H1,кровать,мебель,3,414.57,19.25
5S8L136WGH,книжки,товары для детей,3,511.93,282.35
YJ7OA8G5PL,кастрюля,посудa,5,308.69,450.52
3P9OJWRXQ5,сандалии,обувь,4,312.77,272.98
41GB6EIJPZ,игрушки,товары для детей,2,951.31,103.18
3X3R4K9GPL,лампочка,электроника,3,219.16,42.31
FGM9GT8BOO,кресло,мебель,2,506.6,216.1
DUT7S7T325,запчасти,автотовары,1,560.69,140.48
NCCXRYUJ1D,молоток,инструменты,1,521.3,128.47
D4ZDF0W8VM,игрушки,товары для детей,5,897.09,173.05
YRPNZGHGJD,гантели,здоровье и спорт,3,792.24,594.38
RIJIG6EJ4Q,обогреватель,сезонные товары,4,319.59,67.27
57T3VVY1WF,кровать,мебель,3,821.39,732.42
Q1K3IMQJOY,детское питание,товары для детей,4,502.99,530.36
8TEZ0YI8TK,кровать,мебель,3,507.93,135.63
R5ST0B7C6D,толстовка,одежда,1,823.23,133.81
UTUL4EBKC4,тушь для ресниц,косметика,5,135.18,129.64
G90KSZYLX3,чистящее средство,бытовая химия,5,330.98,148.17
Q1JKKL2H3E,клей,канцтовары,4,474.98,33.15
J6O69ALAJ6,кровать,мебель,2,792.04,239.54
