doc_id,item,category,amount,price,discount
60WSWOUA53,фрукты,продукты,2,625.77,74.87
V87BHQZ5VN,кроссовки,обувь,3,617.2,283.65
ZM4SSU1LXZ,альбом для рисования,канцтовары,4,172.42,115.9
ECTA80L8G5,футболка,одежда,1,922.74,60.41
XPLTE6VH56,телевизор,электроника,4,675.02,414.92
WXIOZ6G14W,покрывало,текстиль,4,740.96,771.28
5ILBDZ87OB,клей,канцтовары,4,148.15,98.97
WS4YVE1H6O,кастрюля,посудa,2,577.51,295.99
5400I5CC4V,клей,канцтовары,3,703.03,281.86
H2SWIQGRLR,смартфон,электроника,2,961.63,38.71
D2G5LYV75Q,зарядное устройство,электроника,3,71.3,61.87
LMIGDJKV3U,кастрюля,посудa,1,284.07,84.52
D92LSU6EUQ,сандалии,обувь,2,273.74,99.22
XZUWEKSGJN,детское питание,товары для детей,3,887.95,28.82
GQBA2SG1VZ,ботинки,обувь,5,597.58,640.13
66OB0MYPGL,кастрюля,посудa,4,117.81,75.84
DHTNPR62C1,маркер,канцтовары,3,645.49,278.31
EFPYUVRKZ8,освежитель воздуха,бытовая химия,2,770.79,313.69
DKWB1K0PTB,ложка,посудa,4,264.77,196.11
D26EWRFVXH,кастрюля,посудa,1,943.56,237.85
24KW5HYSPL,фрукты,продукты,1,68.33,11.17
V5XU1G3J88,запчасти,автотовары,3,810.56,72.78
YULWNH2I54,кресло,мебель,1,36.25,8.67
SNA9VJF7RI,отвертка,инструменты,5,868.01,341.94
J58207O8ML,средство для мытья посуды,бытовая химия,4,326.62,364.77
ORR12GGK8Q,телевизор,электроника,1,699.3,135.89
35UCON8F96,йога-коврик,здоровье и спорт,4,460.3,317.13
31IUPGVF8L,стол,мебель,1,833.8,119.26
QUBFV5EIS8,автомобильный пылесос,автотовары,5,618.96,33.65
KWAHFYDRUN,тушь для ресниц,косметика,3,618.75,144.54
01T5PWNWJG,альбом для рисования,канцтовары,3,332.13,11.32
PQGCG76FJT,подгузники,товары для детей,3,812.71,376.16
T3W2PDAIIW,ботильоны,обувь,3,58.05,18.69
A2G0OXZQD7,кресло,мебель,4,897.83,442.36
49YPPFS0PN,обогреватель,сезонные товары,1,452.44,94.48
EFBVGW2L36,вилка,посудa,3,627.16,550.52
X27KTB3GJS,йога-коврик,здоровье и спорт,3,966.55,640.11
ZYGOTE29SZ,подгузники,товары для детей,3,303.04,255.24
23RIQM8IZX,кастрюля,посудa,4,676.57,104.0
3HIGRRLSDR,хлеб,продукты,1,351.26,58.13
BXW6NX7BTE,запчасти,автотовары,2,829.98,399.72
M5S89VGWZZ,отвертка,инструменты,2,467.57,104.08
8K8PMUJ2OL,покрывало,текстиль,4,45.03,48.47
77C11792JJ,простыни,текстиль,1,724.0,132.92
UWGQS4JIFH,покрывало,текстиль,4,415.01,229.86
W6YJ7TR9ZR,телевизор,электроника,2,399.42,0.24
4HTHGRVP3W,морозилка,сезонные товары,2,347.8,161.31
9TIQRELOHQ,тушь для ресниц,косметика,2,50.22,1.59
T41Q6844BV,наушники,электроника,5,380.94,192.2
4IEV5X534M,маркер,канцтовары,1,426.06,15.15
