doc_id,item,category,amount,price,discount
ZYWOSB2KDL,полотенце,текстиль,3,365.46,315.75
V87DGK635J,запчасти,автотовары,4,597.38,691.8
VJIWIIH8XM,платье,одежда,1,888.75,255.39
2IIMEDSU7F,маркер,канцтовары,2,177.12,2.65
IRQNUA025E,овощи,продукты,3,878.25,763.19
3IMEOCVZ0C,помада,косметика,5,704.45,512.0
M2S7B6V17T,сыр,продукты,2,617.38,265.82
3LYKOG4ZM9,отвертка,инструменты,1,588.61,7.07
QGLQ1YN72H,футболка,одежда,1,919.82,21.71
QFBVI9L47B,шкаф,мебель,3,864.95,356.23
CLRCG9I8WX,сыр,продукты,1,338.73,44.9
J6GUXRSXY3,ботильоны,обувь,5,506.96,471.12
UIL4A1MJBX,клей,канцтовары,3,546.35,3.2
0C2A9NLUDX,туалетная вода,косметика,2,461.66,251.07
OBSHFIR9GE,запчасти,автотовары,3,846.34,532.96
4EZONT4679,платье,одежда,3,771.52,109.94
WXNCRN9JUZ,столовый набор,посудa,3,368.95,36.21
8Z00PX3VRV,подгузники,товары для детей,1,560.55,134.62
7AMJWEWI84,автомобильный пылесос,автотовары,5,444.93,380.97
9CY441OI4X,стул,мебель,4,568.2,365.71
7ULGR4YEL2,игрушки,товары для детей,5,634.16,210.98
TOG7L0J6KK,масло моторное,автотовары,5,710.92,1022.79
DUMJHVQC4T,молоток,инструменты,5,474.66,112.05
GF6URYG7N8,витамины,здоровье и спорт,5,384.59,122.28
1FQM59I139,морозилка,сезонные товары,3,544.13,486.99
S3L6GIRGHA,куртка,одежда,1,669.54,38.3
VFC5GAI5NR,кровать,мебель,2,59.29,5.0
F9C338O7AB,зонтик,сезонные товары,3,933.74,295.59
5IXIALCK8X,крем для лица,косметика,3,514.23,248.33
IJSPJHOAZY,полотенце,текстиль,2,734.7,71.44
FX42YA0L2W,толстовка,одежда,3,436.7,227.98
7AYWO2ZZ69,вилка,посудa,5,33.2,20.0
IKLQ9G3X2G,футболка,одежда,2,720.62,223.73
OII76Q3OXS,ручка,канцтовары,3,998.48,228.72
XMCAVOUSNF,шторы,текстиль,4,391.79,74.1
TAKTN9PGSZ,вилка,посудa,4,956.24,882.14
HO28C5GHRC,толстовка,одежда,1,246.04,8.13
T96BGX9KHB,толстовка,одежда,4,109.74,27.86
HUB22LRCNF,фрукты,продукты,4,462.93,285.22
HMCUURAJ6K,кровать,мебель,1,729.58,40.35
ODHCC94N58,футболка,одежда,3,968.95,703.27
CPWRPJEU0M,книжки,товары для детей,2,454.79,200.4
3AC5BH16VB,стол,мебель,4,314.69,141.75
MQN13TE7QP,тетрадь,канцтовары,5,250.71,256.94
0I71MSHFDD,фрукты,продукты,2,342.76,68.46
ZPX4E0QVZZ,хлеб,продукты,3,875.43,650.97
NEVFF8ZVXR,зарядное устройство,электроника,1,193.08,33.26
UL1BLZ2JNM,кровать,мебель,5,840.11,859.19
72OKUHI3BM,молоток,инструменты,5,997.06,1375.58
CD7CINNVQ2,запчасти,автотовары,2,375.37,211.79
