doc_id,item,category,amount,price,discount
O0N6EQTHG9,маркер,канцтовары,1,182.29,45.85
WXW3LGGWCI,рождественские украшения,сезонные товары,2,702.81,285.62
EG0G94VI3F,альбом для рисования,канцтовары,2,403.13,172.92
NMMNNI7FXD,полотенце,текстиль,4,729.08,393.23
ZQHO3ZO7GK,освежитель воздуха,бытовая химия,3,372.65,1.55
6RHSXQ5R6F,книжки,товары для детей,3,84.29,22.62
9HBZZOMWIP,ботильоны,обувь,5,893.58,110.19
P1CVX68F1O,смартфон,электроника,5,517.01,420.9
QIQKYSRBRS,шампунь,косметика,4,836.76,323.92
B7PKX7YLCQ,маркер,канцтовары,1,732.72,159.92
AR8RW7CTJQ,фрукты,продукты,3,702.26,212.23
I2HBSJO72G,рождественские украшения,сезонные товары,1,406.5,50.87
W1EQETNRUH,фитнес-браслет,здоровье и спорт,1,395.05,43.67
DLGJ1LONTG,подгузники,товары для детей,2,605.15,65.98
OMB0OEDZ39,наушники,электроника,3,975.63,695.36
1X626I3I7Z,детское питание,товары для детей,5,980.13,515.81
SBG1NYSI51,тарелка,посудa,2,48.67,8.34
TVU0ARN45J,памперсы,товары для детей,5,412.0,167.25
PH9KBO6DTW,кровать,мебель,2,146.18,59.55
FZ5TRUMT52,шкаф,мебель,4,648.47,206.6
RY73BTFKQ9,маркер,канцтовары,3,943.39,222.37
C0NKAJ35H0,ботинки,обувь,2,971.33,523.93
BQ9HDKWB3C,подгузники,товары для детей,1,791.47,113.73
9OE2YC1M0M,пила,инструменты,1,387.39,92.74
BKHRPOJE0Z,запчасти,автотовары,3,648.55,493.01
TFSYDCZWR4,стул,мебель,2,362.81,32.71
P3KEWN0PYC,скатерть,текстиль,5,760.92,987.52
M6VE15N5BK,ручка,канцтовары,1,986.75,149.26
3O8QUDWF3C,рождественские украшения,сезонные товары,2,457.3,265.89
Y3UOUNDU2E,зарядное устройство,электроника,5,725.11,418.71
BAXCHTXLEY,спортивная бутылка,здоровье и спорт,3,610.11,91.38
NEUUVNVCYT,джинсы,одежда,4,247.87,198.4
G71AMJFYWU,куртка,одежда,2,296.86,134.07
BNJ17GR3UL,футболка,одежда,4,700.29,438.16
OH8LKSXIMY,молоток,инструменты,3,151.96,85.27
02J3TG42HH,спортивная бутылка,здоровье и спорт,2,34.91,7.6
JZ8KNS5N4J,лампочка,электроника,2,811.08,96.33
Q5KILKVBJ8,тетрадь,канцтовары,5,924.63,346.25
EV1YMVEHF3,покрывало,текстиль,2,484.29,95.44
ZTPTVXRHB7,лампочка,электроника,3,959.81,541.31
4UNB89DUP5,ботильоны,обувь,5,875.27,297.73
VCKZSDJUF6,средство для мытья посуды,бытовая химия,4,583.05,473.18
H2CNN19T1V,автомобильный пылесос,автотовары,5,427.99,516.61
QOVTJAUT7B,толстовка,одежда,1,662.01,5.17
4AMN816ZFA,детское питание,товары для детей,3,921.31,808.64
K39A8DIOFB,платье,одежда,4,634.83,639.2
C94VMZCB8B,ботильоны,обувь,2,749.4,170.86
LWYS24COJJ,книжки,товары для детей,4,734.11,348.17
9UTLSNAKE6,полотенце,текстиль,3,623.25,95.45
OL5ZVTH9HF,хлеб,продукты,5,89.21,40.65
