doc_id,item,category,amount,price,discount
FTPLL8PU2P,туалетная вода,косметика,1,229.18,64.78
N1XLG8DN4L,фитнес-браслет,здоровье и спорт,4,415.96,49.86
2GIH8UKCSW,игрушки,товары для детей,2,104.84,62.34
U98UJKA3YR,вилка,посудa,1,309.56,29.94
C6H8N5GMU0,фрукты,продукты,1,858.66,100.29
YZE8QIU6ZX,вилка,посудa,3,886.64,778.76
4D82LETM26,набор гаечных ключей,инструменты,1,262.49,63.28
YB23XOVWVA,ботильоны,обувь,4,39.21,21.75
ZMZO5EM8KD,подгузники,товары для детей,5,740.14,403.28
216FWYLVFS,полотенце,текстиль,3,476.96,183.34
B2VPQ16VD2,игрушки,товары для детей,4,234.35,40.77
U1C51JIAFJ,крем для лица,косметика,4,196.99,147.19
VW074MAG05,альбом для рисования,канцтовары,3,963.14,773.99
NQB1975XZH,кроссовки,обувь,3,877.41,278.92
VN6RIV3PPK,ручка,канцтовары,3,806.15,69.08
EBVKQE7V7B,тапочки,обувь,3,762.29,559.76
CM9571PUQR,автомобильный пылесос,автотовары,1,906.53,198.13
V89R75OASP,футболка,одежда,5,707.33,831.67
95G9VXCC6U,туалетная вода,косметика,1,390.46,39.45
SBJNWKH92T,клей,канцтовары,5,256.57,65.61
Y7NGHAZMT6,йога-коврик,здоровье и спорт,2,613.98,263.47
3DDVHUI4RO,чистящее средство,бытовая химия,1,790.38,167.19
MTJ2RAIE9B,кастрюля,посудa,3,433.65,376.73
NQFA7WD9SI,пила,инструменты,3,746.45,572.86
K9FHFN2IZA,ботинки,обувь,2,13.49,3.55
ES0FSTQGBQ,футболка,одежда,2,688.62,293.67
XPZ3S5OELU,куртка,одежда,5,505.67,293.14
B4N1S3VV1E,средство для мытья посуды,бытовая химия,1,280.15,36.18
1G7ZA3F7JE,масло моторное,автотовары,1,98.05,26.74
EVB9Z1CWNV,моющее средство,бытовая химия,5,189.69,227.55
KGV6NW9TFG,тарелка,посудa,2,787.0,239.07
Q51P9NN3FU,запчасти,автотовары,3,508.53,412.72
8Q2KD1F74Z,отвертка,инструменты,2,677.2,344.77
93MOEOC6LW,набор гаечных ключей,инструменты,2,483.48,250.75
27TNGJNLLT,тушь для ресниц,косметика,2,536.1,128.22
FIJ0C1XFD9,сандалии,обувь,5,772.53,284.46
L941XDBIVU,витамины,здоровье и спорт,1,154.08,40.11
W18Q7KLV1D,сыр,продукты,2,469.49,9.79
5FHXQVCSWP,толстовка,одежда,4,940.25,389.58
ATB8QQVLBF,рождественские украшения,сезонные товары,5,411.95,219.93
SR3X4MCGW7,стол,мебель,3,944.95,433.47
HA8R3GCE6Y,скатерть,текстиль,1,585.91,147.73
S2BLWVN1SM,шторы,текстиль,5,464.4,277.24
V4ST350FPK,памперсы,товары для детей,4,168.9,17.39
8W9H30ID1X,гантели,здоровье и спорт,5,935.81,747.76
LSCP1XY11F,хлеб,продукты,3,168.78,9.42
VVZ5L25PEB,памперсы,товары для детей,3,552.96,454.13
4NHQKR4DDE,зарядное устройство,электроника,5,330.02,12.47
0IMM3GPY5G,моющее средство,бытовая химия,3,530.63,193.89
DETOR7FDA8,отвертка,инструменты,4,523.8,296.61
