doc_id,item,category,amount,price,discount
96YMVLZUP6,спортивная бутылка,здоровье и спорт,4,726.43,652.17
7VCTPWRFWH,аксессуары для авто,автотовары,5,668.1,86.37
X547EST2WQ,витамины,здоровье и спорт,4,321.0,97.26
KY6X2U6Z6X,хлеб,продукты,1,321.03,34.32
B8147BZDJZ,фитнес-браслет,здоровье и спорт,5,486.22,539.01
Z53SV3XSYC,телевизор,электроника,2,857.91,231.4
FA63HSA4U0,ботинки,обувь,3,594.16,270.3
M26A95P3E7,молоток,инструменты,4,728.92,838.47
R59EDGM6L8,куртка,одежда,3,405.29,5.65
4PBF966Z8Q,овощи,продукты,3,355.28,155.49
BUVDDD8CFZ,освежитель воздуха,бытовая химия,5,513.17,394.74
YFEDL95CYE,молоко,продукты,5,238.63,278.16
GOC14J2TIM,чистящее средство,бытовая химия,5,100.33,63.22
Y2FIMZNRI6,запчасти,автотовары,5,185.82,260.27
XR3XA67MTH,наушники,электроника,5,648.42,327.24
54BCE61AQF,стол,мебель,2,947.81,200.45
QO45S7GKBE,туалетная вода,косметика,2,558.58,187.53
6NB4BKMBC2,книжки,товары для детей,2,856.28,315.06
73A56G17EH,маркер,канцтовары,4,804.4,699.0
B5P1AG7F1T,кроссовки,обувь,3,187.82,127.05
16RD5PM2DQ,насос для шин,автотовары,2,709.71,395.06
9UKQW29PIX,витамины,здоровье и спорт,1,922.86,98.18
I80RH0PEHD,вилка,посудa,1,224.13,59.77
2IDGHRGTWX,скатерть,текстиль,1,966.2,65.71
9L5QLLFO2J,овощи,продукты,2,461.27,33.55
4Y055J57LX,пила,инструменты,1,507.08,108.84
ALJ2COBYDQ,молоток,инструменты,2,78.76,0.81
RA69M8HI62,аксессуары для авто,автотовары,3,170.83,0.01
9G2PEUAXVC,тарелка,посудa,1,66.73,7.71
KUGI2UABBL,подгузники,товары для детей,2,581.27,37.65
37PXZ90KB9,куртка,одежда,4,985.32,1056.58
WMA937FGME,шампунь,косметика,3,33.77,0.14
8NTVLS5TOJ,гантели,здоровье и спорт,3,529.9,247.7
GOCONLLKFN,масло моторное,автотовары,4,294.84,62.06
O6OT38ZQLY,ложка,посудa,2,176.27,102.69
7JGJU9SHKZ,кондиционер,сезонные товары,3,343.47,186.03
1YZXF5E6J8,кровать,мебель,4,732.99,579.17
EQ7YX18WKT,платье,одежда,2,137.9,79.51
ZL4T9RRHOC,гантели,здоровье и спорт,4,181.15,24.26
HHY9KSIGTH,зонтик,сезонные товары,1,526.21,113.82
UF5JTE23PT,аксессуары для авто,автотовары,2,733.06,384.77
HETC6IMLLG,шкаф,мебель,1,516.2,129.0
1F4V1GUO6Y,крем для лица,косметика,2,609.11,269.92
4KIM1ZMDQ6,полотенце,текстиль,5,789.81,480.88
UX1HR39F7Q,тушь для ресниц,косметика,1,442.51,46.38
JI2QTNDQKB,альбом для рисования,канцтовары,1,400.28,7.73
0VBF2A5H8I,скатерть,текстиль,5,673.55,884.57
QD5GQR3D09,футболка,одежда,3,259.27,220.54
UW2RE0PXS1,игрушки,товары для детей,1,534.27,66.07
4U668I50UV,сандалии,обувь,4,259.41,144.06
