doc_id,item,category,amount,price,discount
UCX2T3QUX0,помада,косметика,4,423.39,157.41
LICE62YX35,скатерть,текстиль,4,780.71,474.68
KEAJOZ0E54,туалетная вода,косметика,1,218.55,8.02
2ZDIRPOXLJ,зарядное устройство,электроника,3,628.97,365.38
JPDOEUABP8,футболка,одежда,2,636.85,239.97
K7APNU8P8G,аксессуары для авто,автотовары,4,519.16,100.64
1DIK0IJN4N,шторы,текстиль,2,941.82,400.75
8955REXTRM,шкаф,мебель,4,705.44,190.81
YQKCTN00IJ,шторы,текстиль,3,485.15,118.83
26SNNI78OK,шторы,текстиль,1,497.43,47.81
C02X2BSSGE,стул,мебель,4,714.96,213.17
H8MSK9QPEI,пила,инструменты,5,183.73,110.01
P58SB4PAZJ,подгузники,товары для детей,5,676.32,254.29
GRMHP1D14Q,дрель,инструменты,1,99.02,8.6
6BKSYQWVI7,овощи,продукты,1,977.35,272.55
GMNXY6UMPA,аксессуары для авто,автотовары,4,585.6,560.5
NL94DM9XQC,игрушки,товары для детей,4,619.4,451.79
0EOI8DCV5L,рождественские украшения,сезонные товары,1,263.4,52.74
Z3O3OYMYM2,шкаф,мебель,2,469.82,185.99
B0G3RVDJJN,игрушки,товары для детей,2,266.47,136.89
ZWLWX97MIB,шкаф,мебель,3,738.4,3.39
AJIZGL0NBV,ложка,посудa,5,291.48,46.02
7K5MIC0TJD,футболка,одежда,5,825.3,699.49
NV8Z0BCHOD,наушники,электроника,5,166.4,18.19
WSV5WOR5E9,куртка,одежда,5,533.31,683.15
N94GGZFDT2,шторы,текстиль,2,477.09,40.32
4ZFQJ50TAZ,ложка,посудa,4,222.38,87.32
W5TK0P98DW,кроссовки,обувь,3,683.84,293.89
6LYNHU2K33,пила,инструменты,1,259.91,59.3
DS6JZAI8AQ,молоток,инструменты,4,86.96,71.5
PDZ0BL63R9,простыни,текстиль,5,360.94,335.39
EHK7RAZE7X,клей,канцтовары,3,911.26,127.51
R13QBO6DBV,универсальный пятновыводитель,бытовая химия,1,355.82,105.43
J52DXVRM51,сандалии,обувь,4,389.2,391.99
VQDZL6XGHR,джинсы,одежда,1,598.26,145.15
TVR0Q76DYS,аксессуары для авто,автотовары,1,197.43,15.95
FJ9M0OJ4U5,освежитель воздуха,бытовая химия,1,928.94,267.22
134ST7GFRR,кроссовки,обувь,3,851.61,442.79
GH6QH8C1XL,маркер,канцтовары,1,562.79,148.1
K89J0TEDLY,кастрюля,посудa,4,409.25,171.37
EQHP9IC37A,лампочка,электроника,3,407.17,70.47
UBJK6VW7U3,книжки,товары для детей,3,524.14,152.55
0Q6E6HTBTH,тарелка,посудa,1,962.73,44.27
39HQO1N44N,скатерть,текстиль,2,767.7,187.96
L0M8AR8OEN,подгузники,товары для детей,1,70.88,0.62
RCE7NPUMAJ,скатерть,текстиль,4,315.96,19.64
0ZEFVZDQDI,кастрюля,посудa,5,322.11,390.9
6I0WGJN7E5,витамины,здоровье и спорт,3,303.62,248.0
VJJJDTQV00,масло моторное,автотовары,5,112.17,155.2
MGF22D5UL1,кастрюля,посудa,5,883.45,444.33
