doc_id,item,category,amount,price,discount
SQIODI6TS6,полотенце,текстиль,1,335.08,22.67
63413NSHFK,телевизор,электроника,1,381.04,61.4
NFJA1QCYNW,кондиционер,сезонные товары,3,504.19,130.48
YTQ68EL9SF,кресло,мебель,2,29.31,3.53
RORURTCGK6,толстовка,одежда,4,697.48,833.95
5RAOFB63KP,запчасти,автотовары,1,887.31,188.81
VBPUE852J1,памперсы,товары для детей,5,328.48,227.77
JPSOI4VIU4,тушь для ресниц,косметика,3,751.9,13.43
1P2Y725PEG,освежитель воздуха,бытовая химия,4,632.41,749.61
1Y6UZ0D9CH,тарелка,посудa,1,323.77,11.82
3GQ5S3XC0T,стул,мебель,1,958.47,229.63
RAHXXP13YD,рождественские украшения,сезонные товары,2,372.42,44.78
7015SX951R,вилка,посудa,5,787.21,49.1
K540TNP44O,ботинки,обувь,2,832.9,188.19
LHEJ6GZOIX,стол,мебель,4,665.67,191.18
PJOZS7DYRF,ложка,посудa,4,828.4,567.23
O8O8FPGCKE,шампунь,косметика,5,823.63,15.57
OAF3B0H9M9,покрывало,текстиль,5,150.29,208.7
I8YJ7BIHA7,шампунь,косметика,4,230.49,66.72
KV8GWNU5HW,альбом для рисования,канцтовары,2,145.76,56.95
HXA2IGCQK8,смартфон,электроника,5,599.74,239.05
ULLBGWEVMU,детское питание,товары для детей,5,113.27,38.15
1BX3Q0JW3N,стул,мебель,5,708.12,28.51
76042A18IY,книжки,товары для детей,1,180.06,39.05
YVPU71935Z,ручка,канцтовары,1,302.6,40.53
J17RDHX96P,джинсы,одежда,4,246.14,60.88
PEKDKX4A4J,масло моторное,автотовары,1,971.13,250.65
024M1E3XAB,шторы,текстиль,5,776.1,1032.52
RKJ4LA5UO6,средство для мытья посуды,бытовая химия,4,832.59,113.18
Q7HWWP2RXU,шкаф,мебель,2,177.35,17.59
5N9WA0GONO,дрель,инструменты,5,102.82,134.18
NC9U7SBGKQ,лампочка,электроника,3,38.34,26.39
7D1ALPOCWD,ручка,канцтовары,3,620.7,180.34
RD30RFUFAR,универсальный пятновыводитель,бытовая химия,5,881.6,250.65
JAN29YT0SB,чистящее средство,бытовая химия,4,824.75,433.63
2N9H5MPZ6Q,телевизор,электроника,3,267.17,189.59
97LHFK4D69,полотенце,текстиль,2,672.47,223.39
188RPK0CRH,детское питание,товары для детей,2,578.21,61.65
YTZFSHRDYI,тапочки,обувь,1,67.57,5.3
DNVO2IBJXK,автомобильный пылесос,автотовары,5,792.47,1167.84
G1AE8PLWQV,запчасти,автотовары,2,956.6,32.13
2GCGFHKG7D,автомобильный пылесос,автотовары,4,809.71,513.0
R9YNGJ0VF6,кастрюля,посудa,2,183.27,83.93
6OIYCTDPPG,набор гаечных ключей,инструменты,5,67.17,77.6
WWSPAAISFW,сандалии,обувь,5,596.77,607.18
SB59PYKBRF,автомобильный пылесос,автотовары,2,314.0,94.45
GKIJXDZGFC,шторы,текстиль,1,171.99,34.6
YLDMO7O0OC,тетрадь,канцтовары,4,832.89,64.31
OTPBAGS2Y4,зонтик,сезонные товары,3,308.36,174.61
Z4KLDQZ03G,платье,одежда,3,964.68,309.92
