doc_id,item,category,amount,price,discount
AZJG3S3ZYM,клей,канцтовары,3,736.6,354.29
E4YTD7KNLK,маркер,канцтовары,5,274.44,283.58
IQ2ZRG0PXD,кроссовки,обувь,5,461.85,567.17
SMAN1BVT60,ложка,посудa,4,233.8,168.56
UG08A7WQ63,маркер,канцтовары,3,739.43,631.02
VO7GH5NUIM,наушники,электроника,3,327.3,180.75
U32JH9VRRE,кровать,мебель,1,988.6,86.35
C9O16QY4O2,набор гаечных ключей,инструменты,4,452.23,369.13
G03NNU7BI6,шторы,текстиль,4,338.73,391.87
LQ23I9FKMH,ботинки,обувь,1,80.06,6.19
9KN88HI4N1,овощи,продукты,1,29.17,7.33
VZT7ER0S4X,хлеб,продукты,1,789.24,225.67
QNTZURL8A6,сандалии,обувь,2,780.71,37.66
BO7Y9M96KZ,тушь для ресниц,косметика,2,312.49,86.86
4NW152Q5TS,молоток,инструменты,1,197.01,57.98
GWV20SLNGY,отвертка,инструменты,2,409.11,144.99
PPCMXOR4UO,смартфон,электроника,1,621.82,60.15
1LJTKFU48Y,насос для шин,автотовары,5,890.57,532.84
8JYCFG1R96,телевизор,электроника,4,85.04,11.23
74HHAFG99A,хлеб,продукты,1,486.41,40.96
72Y9FDZL0A,отвертка,инструменты,1,402.87,79.43
UCOV0RVBON,спортивная бутылка,здоровье и спорт,2,428.1,210.92
XL2L7ZYOGI,крем для лица,косметика,3,965.6,518.02
6IFTN1ALT9,джинсы,одежда,5,343.52,225.27
VCOU3RRY2U,столовый набор,посудa,1,895.79,43.52
ZTOA312DQ6,йога-коврик,здоровье и спорт,4,319.48,246.13
7VRSMDBB42,молоко,продукты,1,510.05,139.41
0OADMYNV7K,тушь для ресниц,косметика,5,965.85,366.78
AS4EUFFFVE,толстовка,одежда,3,542.01,253.8
EYFXZ4S76L,смартфон,электроника,2,467.74,69.07
ILUCMC95C9,покрывало,текстиль,1,645.98,107.87
63Z5PK17ZW,стул,мебель,2,612.83,41.22
4GLUADLICI,шторы,текстиль,2,868.71,381.49
8AKZPHDAJ3,скатерть,текстиль,1,742.26,27.74
GYJ05U0STL,зонтик,сезонные товары,2,739.16,212.11
4V4W8C8OX6,средство для мытья посуды,бытовая химия,4,139.19,83.43
PQZXUXB0ZE,кресло,мебель,3,743.07,650.86
7LKEZ8GZXN,ручка,канцтовары,2,161.94,14.86
0RFLG1B7BZ,клей,канцтовары,3,924.6,41.29
8ZBPUFZZVQ,кастрюля,посудa,2,612.25,120.92
H2IXN45FSW,кастрюля,посудa,2,293.73,83.7
BL5GWS77TY,покрывало,текстиль,3,10.24,2.53
3AQCQAVZNK,шампунь,косметика,5,457.03,304.61
63HDFANPHY,зонтик,сезонные товары,1,495.93,46.14
C4DGE0QGKU,спортивная бутылка,здоровье и спорт,1,543.34,49.55
Z6I1IEOZR2,молоток,инструменты,2,759.98,340.88
CN9BA0NEDP,платье,одежда,5,435.14,72.98
ST8782QA5F,средство для мытья посуды,бытовая химия,5,767.57,861.1
OT22SYCI66,моющее средство,бытовая химия,1,656.5,90.87
IGOMCCI1Z5,обогреватель,сезонные товары,1,429.08,68.59
