doc_id,item,category,amount,price,discount
6BJE8QXKHB,памперсы,товары для детей,3,702.93,232.44
F94LU2KY58,ботинки,обувь,1,630.04,116.32
1MW7RY9FOM,средство для мытья посуды,бытовая химия,3,245.25,136.84
EKXJ94AUVK,ручка,канцтовары,5,511.11,236.03
KYKRQ4TS8J,ручка,канцтовары,5,758.37,35.28
FKNB190N5N,подгузники,товары для детей,3,787.92,576.44
DHK6VXZUAI,шампунь,косметика,5,753.95,978.95
RY17K4D8NN,шампунь,косметика,3,163.41,92.44
EKCDWNIN5V,зарядное устройство,электроника,5,201.78,74.73
C46N25D9Q7,шторы,текстиль,5,148.57,57.46
JQXUSK7MO1,скатерть,текстиль,5,765.81,654.01
WQPKRW6GYY,моющее средство,бытовая химия,1,82.7,3.66
B7F9CQHEUV,маркер,канцтовары,1,332.02,19.47
BY2XT0BY71,кастрюля,посудa,5,260.25,366.1
6OEJRCJHBC,освежитель воздуха,бытовая химия,5,548.0,516.15
BHCR22XWVV,столовый набор,посудa,5,448.43,338.27
RLJOC0B7OH,спортивная бутылка,здоровье и спорт,3,48.74,38.03
IV3M8WSB7W,йога-коврик,здоровье и спорт,1,553.59,118.34
OZ0TW02HTP,фитнес-браслет,здоровье и спорт,4,499.33,128.91
I65ALXPFQK,тетрадь,канцтовары,3,425.81,172.47
EZZF3L86GY,автомобильный пылесос,автотовары,1,145.49,27.03
B0CP0R7EZV,витамины,здоровье и спорт,2,681.18,243.13
JE4DQUX6PA,аксессуары для авто,автотовары,5,547.67,451.73
SUXIP0J1JJ,джинсы,одежда,2,784.31,346.66
ZWHGKSQPJN,игрушки,товары для детей,4,743.81,418.94
5Z1CVM0IRN,шкаф,мебель,3,505.17,260.38
WT13H2UPUY,средство для мытья посуды,бытовая химия,3,437.04,144.66
OYZFJTE7T5,платье,одежда,5,146.93,113.85
YA5S5C9Z9J,столовый набор,посудa,4,792.26,11.21
06TIX90TEL,универсальный пятновыводитель,бытовая химия,5,757.68,189.37
552GKR70A7,гантели,здоровье и спорт,4,867.65,309.95
7BPO97A1RW,обогреватель,сезонные товары,1,366.14,42.35
5X39UKHG44,полотенце,текстиль,1,143.9,40.05
JFQA44KMCO,ботинки,обувь,4,545.79,181.04
GLKE0LS8OJ,кастрюля,посудa,2,911.58,172.52
Y8FWGZ4XDU,сыр,продукты,5,276.96,316.57
JR6CZ5J1SB,подгузники,товары для детей,3,151.93,51.81
KH0WHMOBIJ,клей,канцтовары,5,992.5,143.37
EXCMV1J8Q2,йога-коврик,здоровье и спорт,5,811.25,1178.73
RTQZ1LFS68,масло моторное,автотовары,1,436.59,41.16
VJU3D4PBOR,кастрюля,посудa,3,341.74,21.19
VWVTLHJPLZ,толстовка,одежда,2,380.14,161.37
9L2VHEHBKO,шкаф,мебель,5,307.09,220.71
Z93BOEPY58,тапочки,обувь,4,124.97,107.22
B7CLBG1FVF,запчасти,автотовары,4,150.94,112.23
Q3AUTB29E8,игрушки,товары для детей,2,121.16,35.19
TDFQT7NGDF,игрушки,товары для детей,5,170.47,135.88
Z1ZW87GTNV,игрушки,товары для детей,2,720.64,315.65
U8UYO7ML6U,набор гаечных ключей,инструменты,4,904.82,543.0
01TAYVX8K9,крем для лица,косметика,2,323.12,121.83
