doc_id,item,category,amount,price,discount
WBNIEPD8FH,спортивная бутылка,здоровье и спорт,5,784.62,336.27
03OUC3MBRZ,йога-коврик,здоровье и спорт,4,637.41,354.6
8J5XLZA0NC,запчасти,автотовары,2,739.8,136.1
VW5Q74VLF4,подгузники,товары для детей,2,472.9,210.64
CAVFVQ8B5A,пила,инструменты,3,573.09,438.19
L99YZG0RY2,кровать,мебель,2,751.61,120.59
GU9FQENSZW,морозилка,сезонные товары,1,658.28,135.93
B3QJ6N8411,книжки,товары для детей,4,717.67,252.74
5NM5FGM205,памперсы,товары для детей,1,776.99,171.21
917QQETR7U,книжки,товары для детей,4,127.09,48.19
DONVOP32V5,кресло,мебель,5,538.0,778.43
JI5VB4HWOF,овощи,продукты,2,451.35,9.56
2MDCFNV57C,альбом для рисования,канцтовары,2,612.92,165.31
JJZP6OL510,куртка,одежда,3,566.64,480.0
HWABV67S8O,средство для мытья посуды,бытовая химия,2,966.3,320.6
9JORNB5SWT,запчасти,автотовары,2,586.69,143.93
79TXM1M706,телевизор,электроника,5,964.12,893.86
LF5ZOZZF29,тапочки,обувь,2,657.8,304.61
ZH1UW4HPKP,гантели,здоровье и спорт,2,260.6,8.74
E67PRQ7ANH,овощи,продукты,5,897.81,1023.68
L157JO8XF4,кондиционер,сезонные товары,4,469.23,306.82
2L3RI80S7W,столовый набор,посудa,1,657.66,195.04
2GPXWOBQJY,фрукты,продукты,5,389.81,318.76
4G5WVIPJWU,книжки,товары для детей,1,262.51,47.42
TQYOAYI0U9,куртка,одежда,3,297.41,62.1
LWL144AU3J,смартфон,электроника,4,921.97,1037.64
4MG8EQ8SEG,тушь для ресниц,косметика,5,364.12,298.02
H03DM7N22E,молоко,продукты,4,481.68,44.04
9PCZGYXLJY,альбом для рисования,канцтовары,3,126.88,64.76
1ATGYSKX5Q,хлеб,продукты,3,550.05,417.56
6FG29XVW10,моющее средство,бытовая химия,2,952.27,174.81
O4C4BN5SGH,шампунь,косметика,5,438.7,563.22
WM5XSKMPX1,витамины,здоровье и спорт,3,337.12,148.07
AHR3LJ87S5,лампочка,электроника,2,214.25,35.55
7P8Q8KZILW,витамины,здоровье и спорт,5,250.3,258.31
5MUZXXIQF4,шампунь,косметика,3,986.48,388.77
SNANSPYWSF,ручка,канцтовары,5,122.5,54.47
7ED5PPD9HX,куртка,одежда,3,696.12,193.57
J2WLZF4GKO,стул,мебель,3,742.79,622.13
9CLXYFSHDB,шампунь,косметика,4,930.11,802.51
C21BAUEWNQ,ручка,канцтовары,2,19.52,11.63
58LW3T2OII,куртка,одежда,2,63.06,34.25
B43SUM0AJQ,туалетная вода,косметика,1,382.39,92.0
J0J4CIPPJN,кроссовки,обувь,3,577.42,233.42
4QLYCHWFQU,запчасти,автотовары,2,184.98,99.81
D5XLH9SZQ3,столовый набор,посудa,4,353.72,47.43
9FQFCXIC90,тарелка,посудa,5,999.91,800.18
4J198AZ7IH,кресло,мебель,3,432.57,37.86
CETVE9WXZA,сыр,продукты,5,478.89,395.98
7QRL2KDHKA,кондиционер,сезонные товары,2,145.48,57.76
