doc_id,item,category,amount,price,discount
8XKO64VUXT,джинсы,одежда,2,526.84,187.55
ZLNQAKG1HW,куртка,одежда,2,160.05,28.13
TUP5PWRFSD,витамины,здоровье и спорт,2,890.33,500.65
9W4LBRY3F9,ложка,посудa,2,579.23,293.8
A2JGFEUQRQ,тушь для ресниц,косметика,5,572.15,766.42
F347IQ3COK,витамины,здоровье и спорт,4,286.18,45.9
1M9OCY4RUT,стол,мебель,4,372.93,286.93
AJQWXWX6IH,скатерть,текстиль,4,708.24,597.96
1NFRVS2RAH,ложка,посудa,1,185.71,24.2
XU3JNABSHF,отвертка,инструменты,3,794.76,599.56
86A1N9K5IQ,игрушки,товары для детей,2,945.87,158.44
HVPGU4689R,рождественские украшения,сезонные товары,3,759.33,433.05
0C3EPVE00J,джинсы,одежда,3,311.67,221.5
73IH68ICYB,детское питание,товары для детей,4,661.49,128.5
2R9Z4Y7VG2,стул,мебель,5,617.62,23.11
HA54E6MWT8,фитнес-браслет,здоровье и спорт,3,125.48,103.98
1XJ9U8LWG3,рождественские украшения,сезонные товары,4,246.93,108.46
WMIPLXYQY6,фитнес-браслет,здоровье и спорт,2,552.61,322.81
T05ZV65SMC,столовый набор,посудa,4,53.01,45.0
ELCR5QQZNH,шампунь,косметика,4,722.93,352.2
VYKPUPNAJP,платье,одежда,4,212.34,84.2
PDO6PJZHTH,отвертка,инструменты,2,200.49,9.07
542T6JP432,стул,мебель,5,743.33,239.6
39NWY2EQ1D,маркер,канцтовары,2,761.57,39.45
U17GLLJSC9,йога-коврик,здоровье и спорт,1,723.04,77.06
NTSCY67WR3,колбаса,продукты,1,797.37,56.66
SEPSVCX6V9,набор гаечных ключей,инструменты,1,876.44,236.56
K7HCQJNDMC,полотенце,текстиль,1,831.08,82.78
NEYRYR76Y2,столовый набор,посудa,3,121.8,81.29
6A04NBNFEG,фитнес-браслет,здоровье и спорт,3,25.66,15.85
X0NX64GSVQ,аксессуары для авто,автотовары,4,922.65,871.33
4BOI3PQZQG,толстовка,одежда,1,243.62,54.43
C1HAKXL11X,смартфон,электроника,2,926.25,46.11
G8BIDUY1HI,гантели,здоровье и спорт,1,220.33,11.3
WX0RHJY828,помада,косметика,2,817.21,150.06
ISP54OHYUR,универсальный пятновыводитель,бытовая химия,4,263.11,174.59
L4LO5LQNY1,спортивная бутылка,здоровье и спорт,5,527.32,57.23
QZQWFHOVMT,универсальный пятновыводитель,бытовая химия,5,297.31,104.48
HHFP30ARL1,масло моторное,автотовары,4,489.91,482.94
P2EYJFL7VN,покрывало,текстиль,3,906.24,55.59
ID4IBXJV8B,футболка,одежда,3,377.38,281.07
TBGQPZKEKM,скатерть,текстиль,3,29.85,14.8
EH95G5ZWYS,ботильоны,обувь,3,28.35,10.42
I9HY2METSE,лампочка,электроника,2,287.06,133.2
DVBM5UBNFP,ботинки,обувь,1,103.78,3.28
3J4BWAOJZO,наушники,электроника,4,873.02,345.9
324G2XMM4A,туалетная вода,косметика,2,831.84,396.2
T6X54ZY3WA,скатерть,текстиль,2,901.72,391.85
L4EFFZQRH6,платье,одежда,1,717.63,142.11
34OHBPTOZD,полотенце,текстиль,3,837.78,165.67
