doc_id,item,category,amount,price,discount
KBR7VFUTP6,набор гаечных ключей,инструменты,5,622.27,174.19
ERRZ072EGB,дрель,инструменты,5,634.3,877.23
SEPHUIGRNP,толстовка,одежда,3,994.12,384.92
ZQCF01PROB,столовый набор,посудa,5,899.91,946.23
I3H3LUXV91,освежитель воздуха,бытовая химия,1,776.09,226.43
TZWXFE10CU,чистящее средство,бытовая химия,2,722.36,345.54
IYJFZYA3V0,футболка,одежда,2,316.15,171.11
5YLW0N6ZM2,морозилка,сезонные товары,5,311.76,402.85
2YRKHKWA7K,спортивная бутылка,здоровье и спорт,2,565.17,181.61
LTOUW5HE98,столовый набор,посудa,5,584.84,18.48
R0K2BIV0H9,моющее средство,бытовая химия,4,563.73,421.41
FGUYIEER1K,сандалии,обувь,3,182.32,9.81
A1YS9XWQGO,дрель,инструменты,4,436.31,311.04
6VVJ7VVKYW,кастрюля,посудa,3,971.93,740.57
7JJOKRF24Q,наушники,электроника,5,911.69,962.32
8RTQNXF07H,шкаф,мебель,4,880.86,175.35
VB58AY4HUY,фитнес-браслет,здоровье и спорт,4,417.07,73.75
0GKD3XK04O,покрывало,текстиль,1,845.56,153.19
FI96J0Q7E3,запчасти,автотовары,4,153.76,29.36
SNLQMH1AXA,полотенце,текстиль,5,488.58,456.33
UQCM3W52F1,фитнес-браслет,здоровье и спорт,2,724.58,304.0
CP7E2EAJM2,джинсы,одежда,4,647.55,149.21
BESKZ6BWMA,хлеб,продукты,3,313.16,146.17
TIYNB0FN8R,зарядное устройство,электроника,3,843.05,391.41
CBOO3N2R3W,простыни,текстиль,3,257.49,8.58
7TD7VPV9S5,запчасти,автотовары,3,894.76,749.27
4MY090ASL5,шампунь,косметика,3,898.67,443.28
6JELW2U2QD,аксессуары для авто,автотовары,2,49.33,22.57
5RQMOK72L0,колбаса,продукты,2,949.68,146.05
VLH975255G,покрывало,текстиль,3,757.09,573.83
B36Q7HUBG2,фитнес-браслет,здоровье и спорт,4,185.84,217.36
3C1VUZMD1B,клей,канцтовары,4,14.5,14.38
MJBN6PX858,стул,мебель,5,497.55,197.17
C984F8DTPL,альбом для рисования,канцтовары,2,549.43,53.07
1GPGL52HZO,памперсы,товары для детей,2,668.05,63.76
X83ECX3AYD,туалетная вода,косметика,5,180.17,221.07
XTCKC37JN1,средство для мытья посуды,бытовая химия,4,791.65,789.28
UNVSLT0V6V,ботинки,обувь,3,79.97,32.13
FLUE1F2JE3,тушь для ресниц,косметика,5,626.35,348.61
WCWPAO60FL,полотенце,текстиль,5,762.35,993.85
ZC573OYUPR,клей,канцтовары,4,577.94,333.54
5726NWP8T0,простыни,текстиль,3,971.38,516.89
SWJKMPUT0T,толстовка,одежда,5,827.7,78.51
2E3PYMOW2U,хлеб,продукты,2,420.81,136.78
KNGF7NB4QM,хлеб,продукты,1,846.42,215.61
6SWRZ44PGS,подгузники,товары для детей,2,163.11,9.99
PHRTSKGM3S,рождественские украшения,сезонные товары,3,576.68,37.09
L36JQ290VF,стол,мебель,2,421.34,224.58
TYBSVBW977,гантели,здоровье и спорт,5,834.22,1068.52
FA6RBUX5GK,йога-коврик,здоровье и спорт,1,97.1,9.31
